film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
NWQ,Inti Gowravam,1970,1970s,,Bapu,,,Telugu,India,/static/posters/NWQ.jpg,https://indiancine.ma/NWQ/info,
BEQA,Jackpotlo Gudachari,1970,1970s,,"B. Dorairaj, S.K. Bagavan",,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEQA/info,
NWS,Jagath Jetteelu,1970,1970s,,K.V. Nandana Rao,,,Telugu,India,/static/posters/NWS.jpg,https://indiancine.ma/NWS/info,
NWT,Jai Jawan,1970,1970s,,D. Yoganand,,,Telugu,India,/static/posters/NWT.jpg,https://indiancine.ma/NWT/info,
NWU,Janma Bhoomi,1970,1970s,,G. Vishwanath,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/NWU/info,
NXQ,Kathanayika Molla,1970,1970s,,B. Padmanabam,,,Telugu,India,/static/posters/NXQ.jpg,https://indiancine.ma/NXQ/info,
NXX,Khadga Veera,1970,1970s,,G. Vishwanath,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/NXX/info,
BDMO,Kiladi C I D 999,1970,1970s,,Dorairaj,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDMO/info,
NYA,Kodalu Diddina Kapuram,1970,1970s,,D. Yoganand,,,Telugu,India,/static/posters/NYA.jpg,https://indiancine.ma/NYA/info,
BGXM,Koteswarudu,1970,1970s,,A.C. Trilogchandar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGXM/info,
NYG,Lakshmi Kataksham,1970,1970s,,B. Vittalacharya,,,Telugu,India,/static/posters/NYG.jpg,https://indiancine.ma/NYG/info,
NYL,Maa Manchi Akkayya,1970,1970s,,V. Ramachandra Rao,,Guest Appearance: T.V. Ramana Reddy,Telugu,India,/static/posters/NYL.jpg,https://indiancine.ma/NYL/info,
NYM,Maa Nanna Nirdhoshi,1970,1970s,,K.V. Nandana Rao,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/NYM.jpg,https://indiancine.ma/NYM/info,
NYS,Mallee Pelli,1970,1970s,,C.S. Rao,,,Telugu,India,/static/posters/NYS.jpg,https://indiancine.ma/NYS/info,
NYZ,Marina Manishi,1970,1970s,,C.S. Rao,,,Telugu,India,/static/posters/NYZ.jpg,https://indiancine.ma/NYZ/info,
NZA,Maro Prapancham,1970,1970s,Drama,Adurthi Subbarao,,"Second and last of the ‘experimental’ co-productions featuring Subba Rao, star Nageshwara Rao and scenarist K. Vishwanath (cf. Sudigundalu, 1967). The earlier film had attacked the flaws in the legal system, and had won the state award of best film. Here, a revolutionary group calls for an end to all poverty and the social systems that curtain freedom of thought. The film used Sri Sri’s lyrics to push through their radical message. The commercial failure of this film ended both the experiment and Chakravarthi Chitra.",Telugu,India,/static/posters/NZA.jpg,https://indiancine.ma/NZA/info,
NZC,Mayani Mamatha,1970,1970s,,Kamalakara Kameshwara Rao,,,Telugu,India,/static/posters/NZC.jpg,https://indiancine.ma/NZC/info,
BHKQ,Merupu Veerudu,1970,1970s,,B. Harinarayana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHKQ/info,
OAN,Oke Kutumbam,1970,1970s,,A. Bhimsingh,,"Guest Appearance: : T. Jayasri, B. Padmanabam, Rajababu, Sakshi Rangarao, Raavi Kondal Rao, J.V. Ramana Murthy",Telugu,India,/static/posters/OAN.jpg,https://indiancine.ma/OAN/info,
OAP,Pachani Samsaram,1970,1970s,,P. Lakshmi Deepak,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OAP.jpg,https://indiancine.ma/OAP/info,
OAR,Paga Sadhistha,1970,1970s,,K.V.S. Kutumba Rao,,,Telugu,India,/static/posters/OAR.jpg,https://indiancine.ma/OAR/info,
OAW,Pasidi Manasulu,1970,1970s,,P. Subramanyam (Telugu director),,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OAW/info,
OBD,Pelli Kuthuru,1970,1970s,,V. Ramachandra Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OBD/info,
OBE,Pelli Sambandam,1970,1970s,,K. Varaprasad Rao,,,Telugu,India,/static/posters/OBE.jpg,https://indiancine.ma/OBE/info,
OBG,Petthandarlu,1970,1970s,,C.S. Rao,,,Telugu,India,/static/posters/OBG.jpg,https://indiancine.ma/OBG/info,
OBW,Raithe Raju,1970,1970s,,B. Vittalacharya Srinivas,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OBW/info,
BIDN,Raithu Veerudu,1970,1970s,,M. Karnan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIDN/info,
BJOB,Rangamahal Rahasyamu,1970,1970s,,Vijay,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJOB/info,
OCB,Rendu Kutumbala Katha,1970,1970s,,Parvataneni Sambasiva Rao,,,Telugu,India,/static/posters/OCB.jpg,https://indiancine.ma/OCB/info,
OCD,Rowdy Raani,1970,1970s,,K.S.R. Doss,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OCD.jpg,https://indiancine.ma/OCD/info,
OCN,Sambarala Rambabu,1970,1970s,,G.V.R. Seshagiri Rao,,,Telugu,India,/static/posters/OCN.jpg,https://indiancine.ma/OCN/info,
BGXF,Singapore Hanthakulu,1970,1970s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGXF/info,
BEJK,Sri Subramanya Swamy Katha or Kumara Sambavam,1970,1970s,,P. Subramanyam,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEJK/info,
ODG,Sridevi,1970,1970s,,B.S. Narayana,,,Telugu,India,/static/posters/ODG.jpg,https://indiancine.ma/ODG/info,
ODI,Sugunasundari Katha,1970,1970s,,H.S. Venu,,,Telugu,India,/static/posters/ODI.jpg,https://indiancine.ma/ODI/info,
ODQ,Thali Bottu,1970,1970s,,T. Madhava Rao,,,Telugu,India,/static/posters/ODQ.jpg,https://indiancine.ma/ODQ/info,
ODP,Thalla Pellama,1970,1970s,,Nandamuri Taraka Rama Rao,,,Telugu,India,/static/posters/ODP.jpg,https://indiancine.ma/ODP/info,
ODR,Thalli Thandrulu,1970,1970s,,K. Baburao,,,Telugu,India,/static/posters/ODR.jpg,https://indiancine.ma/ODR/info,
BIYW,Thupaki Rangadu,1970,1970s,,Aamancharla Seshagiri Rao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIYW/info,
BHXV,Vichitra Vivaham,1970,1970s,,P. Neelakantan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHXV/info,
OEQ,Vidhi Vilasam,1970,1970s,,Tapi Chanakya,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OEQ.jpg,https://indiancine.ma/OEQ/info,
OES,Vijayam Manade,1970,1970s,,B. Vittalacharya,,,Telugu,India,/static/posters/OES.jpg,https://indiancine.ma/OES/info,
BIYX,Viplavam Vardhillali,1970,1970s,,C.V. Sridhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIYX/info,
OEY,Yamalokapu Gudachari,1970,1970s,,P. Srinivas,,,Telugu,India,/static/posters/OEY.jpg,https://indiancine.ma/OEY/info,
BEVH,Aadhi Parasakthi,1971,1970s,,K.S. Gopalakrishnan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEVH/info,
OFI,Adavi Veerulu,1971,1970s,,P. Subramanyam,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OFI.jpg,https://indiancine.ma/OFI/info,
OFM,Adrushta Jathakudu,1971,1970s,,K. Hemambharadhara Rao,,"Guest Appearance: Mikkilineni, Allu Ramalingaiah Child Artist: Sridevi Kapoor",Telugu,India,/static/posters/OFM.jpg,https://indiancine.ma/OFM/info,
OFV,Amayakuralu,1971,1970s,,V. Madhusudhana Rao,,"Guest Appearance: Chalam, Sangameswara Rao",Telugu,India,/static/posters/OFV.jpg,https://indiancine.ma/OFV/info,
OFX,Ananda Nilayam,1971,1970s,,B.S. Narayana,,,Telugu,India,/static/posters/OFX.jpg,https://indiancine.ma/OFX/info,
OFZ,Andam Kosam Pandem,1971,1970s,,Aamancharla Seshagiri Rao,,,Telugu,India,/static/posters/OFZ.jpg,https://indiancine.ma/OFZ/info,
OGA,Andhariki Monagadu,1971,1970s,,M. Mallikarjun Rao,,,Telugu,India,/static/posters/OGA.jpg,https://indiancine.ma/OGA/info,
OGG,Anuradha,1971,1970s,,P. Chandrasekhara Reddy,,,Telugu,India,/static/posters/OGG.jpg,https://indiancine.ma/OGG/info,
OGN,Athalu Kodallu,1971,1970s,,P. Chandrasekhara Reddy,,,Telugu,India,/static/posters/OGN.jpg,https://indiancine.ma/OGN/info,
OHB,Bangaru Kutumbam,1971,1970s,,K.S.R. Doss,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OHB/info,
OHC,Bangaru Thalli,1971,1970s,,Tapi Chanakya,,,Telugu,India,/static/posters/OHC.jpg,https://indiancine.ma/OHC/info,
OHE,Basthi Bul Bul,1971,1970s,,G.V.R. Seshagiri Rao,,,Telugu,India,/static/posters/OHE.jpg,https://indiancine.ma/OHE/info,
OHH,Bhagyavanthudu,1971,1970s,,C.S. Rao,,Child Artist: Rojaramani,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OHH/info,
OHL,Bhale Papa,1971,1970s,,K.S. Prakash Rao,,,Telugu,India,/static/posters/OHL.jpg,https://indiancine.ma/OHL/info,
OHS,Bomma Borusa,1971,1970s,,K. Balachandar,,,Telugu,India,/static/posters/OHS.jpg,https://indiancine.ma/OHS/info,
OHX,C I D Raju,1971,1970s,,K.S.R. Doss,,,Telugu,India,/static/posters/OHX.jpg,https://indiancine.ma/OHX/info,
OIC,Chalaki Rani Kiladi Raja,1971,1970s,,Vijay,,,Telugu,India,/static/posters/OIC.jpg,https://indiancine.ma/OIC/info,
OIF,Chelleli Kapuram,1971,1970s,,K. Vishwanath,,"Guest Appearance: Kaikala Satyanarayana, Chandramohan (Telugu Actor)",Telugu,India,/static/posters/OIF.jpg,https://indiancine.ma/OIF/info,
OIJ,Chinnanaati Snehithulu,1971,1970s,,K. Vishwanath,,,Telugu,India,/static/posters/OIJ.jpg,https://indiancine.ma/OIJ/info,
OIS,Dasara Bullodu,1971,1970s,,V.B. Rajendraprasad,,,Telugu,India,/static/posters/OIS.jpg,https://indiancine.ma/OIS/info,
OIN,Debbaku Tha Dongala Mutha,1971,1970s,,Puranam Subrahmanya Sharma,,,Telugu,India,/static/posters/OIN.jpg,https://indiancine.ma/OIN/info,
BEFC,Dongalaku Minchina Donga,1971,1970s,,K. Shankar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEFC/info,
BJTI,Gharana Dongalu,1971,1970s,,A.M. Saminulla,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJTI/info,
BFNC,Gudachari 003,1971,1970s,,C.P. Jambulingam,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFNC/info,
BEOO,Gudachari 115,1971,1970s,,B.R. Panthulu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEOO/info,
OKL,Jagath Jenthreelu,1971,1970s,Action,P. Lakshmi Deepak,,"Guest Appearance: Thyagaraju, Ramaprabha, G.V.G, Malathi, K. Venkat Rao",Telugu,India,/static/posters/OKL.jpg,https://indiancine.ma/OKL/info,
BJUE,Jagath Kanthrilu,1971,1970s,,T.R. Ramanna,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJUE/info,
BJIK,Jagath Monagallu,1971,1970s,,M. Gopinath,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJIK/info,
OKP,James Bond 777,1971,1970s,,K.S.R. Doss,,,Telugu,India,/static/posters/OKP.jpg,https://indiancine.ma/OKP/info,
BCFC,Jathakarathna Midathambhotlu,1971,1970s,,B. Padmanabam,,,Telugu,India,/static/posters/BCFC.jpg,https://indiancine.ma/BCFC/info,
OKU,Jeevitha Chakram,1971,1970s,,C.S. Rao,,Guest Appearance: Kongara Jagaiah,Telugu,India,/static/posters/OKU.jpg,https://indiancine.ma/OKU/info,
OLI,Kalyana Mantapam,1971,1970s,,V. Madhusudhana Rao,,Guest Appearance: Rajababu Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OLI.jpg,https://indiancine.ma/OLI/info,
OLR,Kathanayakuralu,1971,1970s,,Giduthuri Suryam,,,Telugu,India,/static/posters/OLR.jpg,https://indiancine.ma/OLR/info,
OLT,Kathiki Kankanam,1971,1970s,,K.S.R. Doss,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OLT.jpg,https://indiancine.ma/OLT/info,
BEQK,Kiladi Shankar,1971,1970s,,Vijay,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEQK/info,
OLY,Kiladi Singanna,1971,1970s,,I.N. Murthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OLY/info,
OMA,Kuthuru Kodalu,1971,1970s,,P. Lakshmi Deepak,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OMA/info,
OMQ,Ma Ilavelpu,1971,1970s,,G.V.R. Seshagiri Rao,,"Guest Appearance: Chittor V. Nagaiah, K.V. Chalam, G.V. Ramachandra Rao, Bhaskar Rao Polu, Geethanjali Ramakrishna",Telugu,India,/static/posters/OMQ.jpg,https://indiancine.ma/OMQ/info,
BJWB,Manasichi Chudu,1971,1970s,,A.C. Trilogchandar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJWB/info,
NYU,Manasu Mangalyam,1971,1970s,,K. Pratyagatma,,,Telugu,India,/static/posters/NYU.jpg,https://indiancine.ma/NYU/info,
BCFF,Mary Matha,1971,1970s,,K. Thangappan,,,Telugu,India,/static/posters/BCFF.jpg,https://indiancine.ma/BCFF/info,
ONE,Master Killadi,1971,1970s,,M. Mallikarjun Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/ONE/info,
ONG,Mattilo Manikyam,1971,1970s,"Comedy, Drama, Romance",B.V. Prasad,,,Telugu,India,/static/posters/ONG.jpg,https://indiancine.ma/ONG/info,
BHYJ,Meme Monagallam,1971,1970s,,C.P. Jambulingam,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHYJ/info,
ONR,Mooga Prema,1971,1970s,,Ramineedu Gutha,,Guest Appearance: G. Varalakshmi,Telugu,India,/static/posters/ONR.jpg,https://indiancine.ma/ONR/info,
ONU,Mosagallaku Mosagadu,1971,1970s,,K.S.R. Doss,,,Telugu,India,/static/posters/ONU.jpg,https://indiancine.ma/ONU/info,
ONY,Naa Thammudu,1971,1970s,,K.S. Prakash Rao,,"Guest Appearance: Nagabhusanam, Chittor V. Nagaiah Child Artist: Sridevi Kapoor",Telugu,India,/static/posters/ONY.jpg,https://indiancine.ma/ONY/info,
OOG,Nammaka Drohulu,1971,1970s,,K.V.S. Kutumba Rao,,,Telugu,India,/static/posters/OOG.jpg,https://indiancine.ma/OOG/info,
OOP,Nenu Manishine,1971,1970s,,G.V.R. Seshagiri Rao,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OOP.jpg,https://indiancine.ma/OOP/info,
OOR,Nindu Dampathulu,1971,1970s,,K. Vishwanath,,,Telugu,India,/static/posters/OOR.jpg,https://indiancine.ma/OOR/info,
BJXO,Paga,1971,1970s,,K. Vijayan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJXO/info,
OPC,Pagabattina Paduchu,1971,1970s,,V. Ramachandra Rao,,,Telugu,India,/static/posters/OPC.jpg,https://indiancine.ma/OPC/info,
OPL,Pattindhalla Bangaram,1971,1970s,,G.V.R. Seshagiri Rao,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OPL.jpg,https://indiancine.ma/OPL/info,
OPN,Pattukunte Laksha,1971,1970s,,B. Harinarayana,,"Guest Appearance: : Rajababu, Dulipala",Telugu,India,/static/posters/OPN.jpg,https://indiancine.ma/OPN/info,
OPO,Pavitra Bandam,1971,1970s,,V. Madhusudhana Rao,,,Telugu,India,/static/posters/OPO.jpg,https://indiancine.ma/OPO/info,
OPP,Pavitra Hrudayalu,1971,1970s,Drama,A.C. Trilogchandar,,"Guest Appearance: : Rajanala, Mikkilineni, Ramesh, Thyagaraju, Nagaraju, K.V. Chalam, Nagu, T. Chalapathi Rao",Telugu,India,/static/posters/OPP.jpg,https://indiancine.ma/OPP/info,
CJFC,Pethamdaarlu,1971,1970s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CJFC/info,
OQF,Prema Jeevulu,1971,1970s,,K.S.R. Doss,,,Telugu,India,/static/posters/OQF.jpg,https://indiancine.ma/OQF/info,
OQE,Prema Nagar,1971,1970s,,K.S. Prakash Rao,,"Guest Appearance: : Suryakantham, Anitha, S.V. Rangarao, Chittor V. Nagaiah, T.V. Ramana Reddy, Pushpalatha, D. Ramanaidu Child Artist: Venkatesh Daggubati",Telugu,India,/static/posters/OQE.jpg,https://indiancine.ma/OQE/info,
OQP,Rajakota Rahasyam,1971,1970s,,B. Vittalacharya,,Guest Appearance: : Chayadevi,Telugu,India,/static/posters/OQP.jpg,https://indiancine.ma/OQP/info,
OQR,Ramalayam,1971,1970s,,K. Baburao,,,Telugu,India,/static/posters/OQR.jpg,https://indiancine.ma/OQR/info,
OQU,Rangeli Raja,1971,1970s,,C.S. Rao,,,Telugu,India,/static/posters/OQU.jpg,https://indiancine.ma/OQU/info,
OQX,Revolver Rani,1971,1970s,,K.V.S. Kutumba Rao,,,Telugu,India,/static/posters/OQX.jpg,https://indiancine.ma/OQX/info,
OQZ,Rowdeelaku Rowdeelu,1971,1970s,,K.S.R. Doss,,,Telugu,India,/static/posters/OQZ.jpg,https://indiancine.ma/OQZ/info,
ORA,Rowdi Rangadu,1971,1970s,,K.V. Nandana Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/ORA/info,
OQN,Rythu Bidda,1971,1970s,,B.A. Subbarao,,,Telugu,India,/static/posters/OQN.jpg,https://indiancine.ma/OQN/info,
ORO,Sathi Anasuya,1971,1970s,,B.A. Subbarao,,Guest Appearance: : Nandamuri Taraka Rama Rao,Telugu,India,/static/posters/ORO.jpg,https://indiancine.ma/ORO/info,
BFKP,Secunderabad C I D,1971,1970s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFKP/info,
OSL,Sisindri Chittibabu,1971,1970s,,Akkineni Sanjeevi Rao,,"Guest Appearance: : Nagesh Babu, Mikkilineni",Telugu,India,/static/posters/OSL.jpg,https://indiancine.ma/OSL/info,
BGOO,Sri Krishna Devarayalu,1971,1970s,,B.R. Panthulu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGOO/info,
BGVE,Sri Krishna Leela,1971,1970s,,Homi Wadia,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGVE/info,
OSD,Sri Krishna Satya,1971,1970s,,Kadiri Venkata Reddi,,,Telugu,India,/static/posters/OSD.jpg,https://indiancine.ma/OSD/info,
ODC,Sri Krishna Vijayamu,1971,1970s,,Kamalakara Kameshwara Rao,,"Guest Appearance: : Nagabhusanam, Hemamalini",Telugu,India,/static/posters/ODC.jpg,https://indiancine.ma/ODC/info,
BGMS,Sri Maha Vishnu Mahima,1971,1970s,,A.P. Nagarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGMS/info,
OSE,Sri Venkateswara Vaibhavam,1971,1970s,,P.D. Prasad,,,Telugu,India,/static/posters/OSE.jpg,https://indiancine.ma/OSE/info,
OSF,Srimanthudu,1971,1970s,,K. Pratyagatma,,Child Artist: Sridevi Kapoor,Telugu,India,/static/posters/OSF.jpg,https://indiancine.ma/OSF/info,
OSV,Suputhrudu,1971,1970s,,Tatineni Rama Rao,,"Guest Appearance: : Mikkilineni, Raavi Kondal Rao, Dulipala, Surabi Balasaraswathi",Telugu,India,/static/posters/OSV.jpg,https://indiancine.ma/OSV/info,
BKBE,Swargam,1971,1970s,,T.R. Ramanna,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BKBE/info,
OSX,Thalli Kuthullu,1971,1970s,,Ramineedu Gutha,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OSX/info,
BDHN,Thallini Minchina Thalli,1971,1970s,,G.S. Mani,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDHN/info,
OSZ,Thasildar Gari Ammayi,1971,1970s,,K.S. Prakash Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/OSZ/info,
BEBJ,Thindipothu Ramudu,1971,1970s,,P. Madhavan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEBJ/info,
OTZ,Vichitra Dampathyam,1971,1970s,,P. Chandrasekhara Reddy,,Child Artist: Rojaramani,Telugu,India,/static/posters/OTZ.jpg,https://indiancine.ma/OTZ/info,
BIMI,Vichitra Prema,1971,1970s,,T.R. Ramanna,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIMI/info,
OUB,Vikramarka Vijayam,1971,1970s,,Giduthuri Suryam,,,Telugu,India,/static/posters/OUB.jpg,https://indiancine.ma/OUB/info,
OUF,Vintha Samsaram,1971,1970s,,Savithri Ganesan,,,Telugu,India,/static/posters/OUF.jpg,https://indiancine.ma/OUF/info,
OUT,Abbaigaru Ammaigaru,1972,1970s,,V. Ramachandra Rao,,,Telugu,India,/static/posters/OUT.jpg,https://indiancine.ma/OUT/info,
