film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
JOW,Mangalyam,1960,1960s,,B.S. Narayana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JOW/info,
JPN,Mugguru Veerulu,1960,1960s,,Joseph Thaliyath,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JPN/info,
BJWW,Naga Mohini,1960,1960s,,Vinod Desai,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJWW/info,
JPU,Namminabantu,1960,1960s,Drama,Adurthi Subbarao,,"Bhujangarao (Gummadi), a cruel landlord employs Chandraiah (S. V. Ranga Rao) in his mango orchards and after successfully cultivating it, instead of the promised fertile land, he gives Chandraiah a barren piece of land. Chandraiah’s daughter Lakshmi (Savitri) wins the bull race defeating Rao’s trusted servant Prasad (Akkineni Nageswara Rao) and the reward money is used to dig a bore well. Peeved by this, Rao asks Prasad to poison the bulls Ramudu and Lakshmanudu, to which Prasad refuses and leaves his service to join Chandraiah and the poor farmers to cultivate the barren land. They are supported by Rao’s daughter Sarala (Girija) and nephew Devaiah (Relangi), who advocates cooperative farming. This irks Rao and he plots to thwart their plans, but ends up falling into a bog and dies.",Telugu,India,/static/posters/JPU.jpg,https://indiancine.ma/JPU/info,
JPX,Nityakalyanam Patcha Thoranam,1960,1960s,,S.R. Pinisetty,,,Telugu,India,/static/posters/JPX.jpg,https://indiancine.ma/JPX/info,
LGR,Pathivratha,1960,1960s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/LGR/info,
JQK,Pelli Kanuka,1960,1960s,,C.V. Sridhar,,,Telugu,India,/static/posters/JQK.jpg,https://indiancine.ma/JQK/info,
ALDN,Pillalu Thechina Challani Rajyam,1960,1960s,,B.R. Panthulu,,,Telugu,India,/static/posters/ALDN.jpg,https://indiancine.ma/ALDN/info,
ALCK,Raja Makutam,1960,1960s,,B.N. Reddi,,"An unacknowledged adaptation of Ramanna’s ‘folkloric’ adventure Pudumaipithan (1957) by a director known for reformist films. The king is assassinated in the absence of his son Prince Pratap (NTR). When Pratap returns in disguise, he falls in love with the village belle Prameela (Rajasulochana). He becomes a public enemy when he sentences the men who appear to be guilty of the killing, one of whom is Prameela’s brother, but the real villain is Prachanda, the prince’s uncle. Disguised as an avenging revolutionary known as the Black Snake, Pratap dethrones the villain. The Telugu version of the bilingual (Reddi’s only two-language film) was a success, but the director later disowned it for pandering to commercialism.",Telugu,India,/static/posters/ALCK.jpg,https://indiancine.ma/ALCK/info,
JJU,Ramaa Sundari,1960,1960s,,Hunsur Krishnamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JJU/info,
JRC,Rani Rathna Prabha,1960,1960s,,B.A. Subbarao,,,Telugu,India,/static/posters/JRC.jpg,https://indiancine.ma/JRC/info,
JRE,Renukadevi Mahathyam,1960,1960s,,K.S. Prakash Rao,,"Guest Appearance: : Jamuna, T. Krishna Kumari, Surya Kala, Sobha, Chandrika Rani, Kongara Jagaiah, Balaiah Mannava, Mahankali Venkaiah, K.V.S. Sharma, J.V. Ramana Murthy",Telugu,India,/static/posters/JRE.jpg,https://indiancine.ma/JRE/info,
JRJ,Runanubandham,1960,1960s,,Vedantam Raghavaiah,,,Telugu,India,/static/posters/JRJ.jpg,https://indiancine.ma/JRJ/info,
JRK,Sahasra Sirachedha Apoorva Chinthamani,1960,1960s,,S.D. Lal,,,Telugu,India,/static/posters/JRK.jpg,https://indiancine.ma/JRK/info,
JRP,Samajam,1960,1960s,,Addala Narayana Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JRP/info,
BEII,Sanchari,1960,1960s,,N.C. Rajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEII/info,
JRY,Santi Nivasam,1960,1960s,Drama,C.S. Rao,,"Ramadasu is a wealthy and mild-mannered man. Shanthamma is his aggressive, petty-minded and controlling wife who always ill-treats her daughters-in-law, the widowed Ramani and the devout Lakshmi, who is married to Shanthamma's second son Raju. Gopi, the youngest son, is a bachelor, and the daughter Chitti leaves her husband Simhalu, to live with her parents. Gopi falls in love with Radha, who has a vixen stepmother and an understanding father, lawyer Seetapathi Rao. A jealous Chitti creates suspicion in Raju about the relationship between Gopi and Lakshmi. Raju thinks that they are having an affair, he makes observations but is not ready to confront anyone. Raju's suspicions are not laid to rest even when Gopi marries Radha. Raju starts to drink and ends up getting friendly with a childhood friend, Ragini. Gopi, with the help of Simhalu and Radha, sets things right and brings peace to the abode.",Telugu,India,/static/posters/JRY.jpg,https://indiancine.ma/JRY/info,
BERL,Sri Krishna Pandava Yuddam,1960,1960s,,Datta Dharmadhikari,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BERL/info,
BCDE,Sri Krishna Rayabharamu,1960,1960s,,S. Jagannath,,,Telugu,India,/static/posters/BCDE.jpg,https://indiancine.ma/BCDE/info,
JSF,Sri Venkateswara Mahatyam,1960,1960s,Mythological,P. Pullaiah,,"Guest Appearance: : Sandhya, Rajanala, Ghantasala Venkateswara Rao, Sowkar Janaki Pullaiah’s remake of his 1939 biographical of the Tirupati temple deity is a milestone in NTR’s acting career. Balaji (NTR) descends to earth following a celestial problem caused by Narada. On earth, as a common man who is nevertheless recognised by all the ‘good folk’ as a god, he falls for Padmavati (Savitri). In the end, as two earthly women, the ‘heavenly’ Lakshmi and Padmavati, battle over him, he turns into a statue. The film then turns into a documentary on the Tirupati temple, before the populist ending restores the god to his true devotees as against the Brahmin clergy. In spite of the shift from celestial grandeur to semi- documentary earthliness, the film seeks to induce a childish religiosity, e.g. in the sequence where Balaji is fed milk by a cow, the udder and his mouth being framed, in close- up, by a rock. The film’s marketing suggested that viewing the film was a substitute for visiting India’s richest shrine, and papier maché replicas of the icon were placed outside movie theatres soliciting donations in the name of the god. Apparently the temple authorities later sued the film’s producers. According to Rama Rao’s biographer S. Venkatnarayan (1983), the star’s politicisation stems from this period when thousands of pilgrims from Tirupati also visited his Madras house. NTR later produced and directed another Venkateshwara version, Shri Tirupati Venkateshwara Kalyanam (1979) .",Telugu,India,/static/posters/JSF.jpg,https://indiancine.ma/JSF/info,
BJEM,Veera Jaggadu,1960,1960s,,Chandrakant,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJEM/info,
JTM,Vimala,1960,1960s,Drama,S.M. Sriramulu Naidu,,"The story line begins during the time of British Raj. Prince Vijaya Kumar (N. T. Rama Rao) was once under the tour with his friends and he was caught by dacoit Ugra Simha (Rajanala). Vimala (Savitri), a young and energetic girl protects and takes him to her house. Both of them fall in love, but Vimala's father Anantayya (Gummadi) objects to their marriage. Vijaya Kumar leaves the house when Vimala asks her father why he had done so, he starts revealing his past. Anantayya's actual name was Rajeswara Prasad, he was the brother of Anathagiri's ruler. When Vimala was 3-year old, he was arrested on the allegation of killing his brother. He escaped from the jail, ran away along with his daughter Vimala and her mother Rajyalakshmi (Sandhya) who is still living in the motherland. After that, due to some conflict with Ugra Simha, both father and daughter get separated while traveling in a boat. Both of them separately reach Ananthagiri, which was under the rule of Appalaraya Bahadur (K. V. S. Sarma), an eccentric person and a puppet in the hands of servant Venkatappaiah (Ramana Reddy) and a Butler (Relangi). Vimala meets her mother Rajyalakshmi, without giving her identity, she joins as a servant in her mother's house. She was surprised to see Vijay as her maternal uncle and Vijay is also happy to know that Vimala is his elder sister's daughter. Both of them decide to prove Rajeswara Prasad's innocence. Vijay in disguise joins in the kitchen as a cook by the name Gopalam, outside Rajeswara Prasad and Vimala are also trying to solve the murder mystery, Finally, the real culprits Appalaraya Bahadur, Venkatappaiah and the Butler are caught, and they are found guilty for their criminal offense. At last the entire family is reunited and the movie ends with the marriage of Vijay &amp; Vimala.",Telugu,India,/static/posters/JTM.jpg,https://indiancine.ma/JTM/info,
BDHZ,Zimbo Nagara Pravesam,1960,1960s,,Nanabhai Bhatt,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDHZ/info,
BJNZ,Amulya Kanuka,1961,1960s,,T. Janakiram,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJNZ/info,
BIOJ,Anumanam,1961,1960s,,Krishnan-Panju,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BIOJ/info,
BJDY,Arabhi Veerudu Jabak,1961,1960s,,Homi Wadia,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJDY/info,
ALDR,Batasari,1961,1960s,,P. Ramakrishna,,,Telugu,India,/static/posters/ALDR.jpg,https://indiancine.ma/ALDR/info,
JUS,Bava Maradallu,1961,1960s,,P.A. Padmanaba Rao,,Child Artist: Harish (Actor),Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JUS/info,
JUX,Bhaktha Jayadeva,1961,1960s,,P.V. Ramarao,,,Telugu,India,/static/posters/JUX.jpg,https://indiancine.ma/JUX/info,
ALDS,Bharyabharthalu,1961,1960s,"Comedy, Crime, Drama, Romance",K. Pratyagatma,,"Anand, the spoiled son of a public prosecutor finds his exorbitant and Casanova-like lifestyle curbed by his disapproving father and maternal uncle. He is more or less compelled to get married to a woman, Sarada, who he initially dislikes, but subsequently falls in love with. All appears to be fine, until his father finds out that Anand is leading a double life, and has been seeing other women on the sly. Before he could initiate any corrective steps, he finds that his son has been arrested by the Police for allegedly killing a pregnant girlfriend.",Telugu,India,/static/posters/ALDS.jpg,https://indiancine.ma/ALDS/info,
JVB,Bikari Ramudu,1961,1960s,,Palagummi Padmaraju,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JVB/info,
JVN,Chinnanna Sapadam,1961,1960s,,Tatineni Prakash Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JVN/info,
BIVZ,Evaru Donga,1961,1960s,,M.A. Thirumugham,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BIVZ/info,
JWR,Gullo Pelli,1961,1960s,,K.S. Prakash Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JWR/info,
JXA,Iddaru Mithrulu,1961,1960s,,Adurthi Subbarao,,,Telugu,India,/static/posters/JXA.jpg,https://indiancine.ma/JXA/info,
JXD,Intiki Deepam Illale,1961,1960s,,V.N. Reddy,,,Telugu,India,/static/posters/JXD.jpg,https://indiancine.ma/JXD/info,
BJUA,Jagadeka Sundari,1961,1960s,,Shantilal Soni,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJUA/info,
JXG,Jagadekaveeruni Katha,1961,1960s,"Fantasy, Adventure",Kadiri Venkata Reddi,,"Guest Appearance: Pasupuleti Kannamba This characteristic Reddy fantasy is based on an earlier Tamil film, Jagathala Prathapan (1944) starring P.U. Chinappa. A king tests his two sons by asking what they desire most. Jagajittu says that he would wish to use the moonlit night to slay his enemies in their sleep. Jagadeka replies that he wishes to be with four heavenly angels. The latter, banished from home, has to make his wish come true by freeing a distressed angel cursed by Indrakumari before he can be readmitted.",Telugu,India,/static/posters/JXG.jpg,https://indiancine.ma/JXG/info,
BDOP,Jebu Donga,1961,1960s,,P. Neelakantan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDOP/info,
JCY,Kalasivunte Kaladhu Sukam,1961,1960s,"Drama, Family",Tapi Chanakya,,"The story revolves around a joint family; Pattabhiramaiah (S. V. Ranga Rao) and Sundara Ramaiah (Perumallu) are two brothers who live happily. Pattabhiramaiah and his wife Sowbhagyamma (Suryakantham) have no children while Sundara Ramaiah and Ramanamma (Hemalatha) are blessed with two sons, the elder Kishtaiah (NTR) at the age of seven is paralyzed in his left hand and leg due to an electric shock he has received while trying to retrieve a kite. Their second son Raghu (Haranath) is a college student. The kind-hearted Ramanamma shelters an orphan Radha (Savitri), who later becomes her daughter-in-law by marrying Kishtaiah. Sowbhagyamma’s nephew ""Rangoon"" Raja (Relangi), a cheat, causes the division in the joint family and tricks his aunt to lend him a huge amount of money. He incites Raghu, who by then is married to his sister Janaki (Girija), to pilfer office money. Raja plans the ""elephant and kid"" feat in his circus and kidnaps Kishtaiah’s child. While trying to save his son, Kishtaiah touches an electric wire and the shock therapy cures him. The culprits are brought to jail and the family is reunited.",Telugu,India,/static/posters/JCY.jpg,https://indiancine.ma/JCY/info,
JXV,Kanna Koduku,1961,1960s,,Krishna Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JXV/info,
BHFF,Kanyaka Parameswari Mahathyam,1961,1960s,,A.S.A. Swamy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHFF/info,
BJKH,Kastasukhalu,1961,1960s,,C.V. Sridhar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJKH/info,
BDQY,Kathi Pattina Raithu,1961,1960s,,A.S.A. Swamy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDQY/info,
BDYT,Korada Veerudu,1961,1960s,,M. Radhakrishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDYT/info,
JYI,Krishna Prema,1961,1960s,,Adurthi Subbarao,,,Telugu,India,/static/posters/JYI.jpg,https://indiancine.ma/JYI/info,
BFTL,Madhana Manjari,1961,1960s,,Jasubhai Trivedi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFTL/info,
BHJD,Maya Machindra,1961,1960s,,Babubhai Mistri,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHJD/info,
BJWU,Musugu Veerudu,1961,1960s,,Jampana Chandrasekhar Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJWU/info,
BGVP,Pachani Samsaram,1961,1960s,,P. Pullaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGVP/info,
MDG,Papa Pariharam,1961,1960s,,A. Bhimsingh,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/MDG/info,
BIRS,Papala Bhairavudu,1961,1960s,,G.R. Nathan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BIRS/info,
KAR,Pelli Kaani Pillalu,1961,1960s,,C.S. Rao,,Guest Appearance: : Gummadi Venkateswara Rao,Telugu,India,/static/posters/KAR.jpg,https://indiancine.ma/KAR/info,
KAP,Pendli Pillupu,1961,1960s,,Aamancharla Seshagiri Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/KAP/info,
ALFW,Rani Chennamma,1961,1960s,,B.R. Panthulu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/ALFW/info,
KBR,Rushyasrunga,1961,1960s,,Mukkamala Krishna Murthy,,,Telugu,India,/static/posters/KBR.jpg,https://indiancine.ma/KBR/info,
KCK,Sabhash Raja,1961,1960s,Drama,P.S. Ramakrishna Rao,,"Raghu (Kanta Rao) a millionaire, proprietor of Rajaram motors leads a happy life with his wife Sarala (Devika) and a son. Raghu used to have a younger brother Raja (Akkineni Nageswara Rao), who has left the house in the childhood by admitting Raghu's misdeeds. At present, he is a pick-pocketer at Hyderabad, who makes petty robberies along with his friend Miriyalu (Relangi). Raja gets acquaintance with a street dancer Rani (Rajasulochana) and both of them fall in love. Once Raghu visits his Hyderabad branch where office manager Madhu (Nagabhushanam) a crooked &amp; cruel person traps Raghu by using his girlfriend Manorama (Girija). Manorama edicts him to all vices. From that day, Raghu completely forgets his wife &amp; son, he goes back to Madras, sells his entire property and returns to Hyderabad leaving his family on roads. After some time, Raja snatches Raghu's pursue in which he notices their childhood photo along with Raghu's marriage photo. So, he understands that Raghu is his elder brother when he reaches him he refuses to recognize him as he has to give a share in the property. On the other side, Sarala in search of Raghu lands at the city when a few goons try to tease her. Raja rescues them and makes out that she is his sister-in-law. So, he keeps them in his house without giving his identity and promises her that he will get back her husband. Meanwhile, Raja joins Rani in a dance school, once Madhu sees her performance and out of bad intention he lures her father Tata with money. At that time, Madhu comes to know regarding the love affair of Raja &amp; Rani, so, he fabricates Tata that there is an illicit relationship Raja &amp; Sarala. Tata believes it, insults them and in that anger, Raja reveals the truth. Here Raja plans to reform his brother and keeps Sarala as a maid in Raghu's house. Now Raja &amp; Rani prepare to get married when Rani knows that Raja is a thief, she scolds him and changes his attitude. So, he surrenders himself to Police and before leaving he asks Miriyalu &amp; Rani to meet Sarala. By the time, they reach Raghu's house Madhu &amp; Manorama are planning to escape with money because they get to know that Sarala is Raghu's wife. Miriyalu &amp; Rani stops them and in that quarrel Madhu locks Rani in Raghu's room. Parallelly, Tata brings out Raja on bail and through Miriyalu he knows everything. He immediately rushes to Raghu's house where drunkard Raghu tries to molest Rani. Eventually, Miriyalu catches Madhu &amp; Manorama and make them surrender to Police. In the final combat, disgusted Raja is fed up with his brother's deeds, he tries to kill him when Sarala obstructs his way and request to pardon him. At last, Raghu realizes his mistake and says sorry to everyone. Finally, the movie ends on a happy note with the marriage of Raja &amp; Rani.",Telugu,India,/static/posters/KCK.jpg,https://indiancine.ma/KCK/info,
BEBV,Sampurna Ramayanam,1961,1960s,,Babubhai Mistri,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEBV/info,
KCP,Santha,1961,1960s,,Manapuram Apparao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/KCP/info,
KCE,Sathi Sulochana,1961,1960s,,S. Rajanikanth,,"Guest Appearance: : Chittor V. Nagaiah, Rajanala",Telugu,India,/static/posters/KCE.jpg,https://indiancine.ma/KCE/info,
BHYT,Seeta or Lava Kusa,1961,1960s,,M. Kunchako,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHYT/info,
KCH,Seetarama Kalyanam,1961,1960s,"Drama, Musical, Mythological",Nandamuri Taraka Rama Rao,,"The story begins with Ravana (N. T. Rama Rao) being stopped by Nandi when he goes straight to Kailasa to get darshan of Lord Shiva. A rift happens between Ravana &amp; Nandi and the latter curses Ravana, saying he would die at the hands of Vaanaras (monkeys). Ravana doesn't bother with the curse and does a severe penance to shake the foundations of Kailasa. Lord Shiva feels delighted with the penance and grants Ravana a few wishes to be fulfilled. As a result, Ravana becomes invincible. Once on his journey, he attracted towards Rambha, wife of Nalakubara (Saradhi) and molest her when Rambha curses him that he will burn to ashes whomever women he tries to touch without her wish. Due to the increasing atrocities of Ravana day by day, all the gods pray before Lord Vishnu (Haranath) and he gives them salvation to eliminate him. After that, Lakshmi Devi (Geethanjali) is born as Vedavathi on the Earth, Ravana lusts for her and tries to capture her, she immediately sacrifices her body and before it, she gives a curse that she would be the reason for the destruction of his entire dynasty. Ravana brings her ashes to Lanka, Mandodari (B. Saroja Devi) gets frightened for this act, she orders her men to collect the ashes into a box, bury it on either side of Lanka and they do so by burying it at Mithila kingdom. Meanwhile, Dasaradha (Chittor V Nagaiah), the king of Ayodhya is suffering without children, so, he conducts Putrakameshti Yaaga along with his 3 wives by which they are blessed with 4 sons who are the reincarnations of Lord Vishnu, Adhi Sesha, Shankha, and Chakra as Rama, Lakshmana, Bharata, &amp; Shatragnya. Parallelly, Janaka (Mikkilineni) the king of Mithila while tilling the ground, a baby girl in a box is found, he names her Seeta and looks after her with love &amp; affection. Time passes, Saint Viswamitra (Gummadi) arrives and asks to send Rama &amp; Lakshmana (Shobhan Babu) along with him for protection of his Yaaga. On the way, Rama makes a stone form of Ahalya into the original. Viswamitra endorses the powerful weapons to Rama &amp; Lakshmana by which they destroy Tataki &amp; Marichasubhahulu and successfully completes the Yaga. At the same time, Janaka announces Swayamvaram to Seeta, Viswamitra comes to know regarding this and he reaches Mithila along with Rama &amp; Lakshmana. The main challenging task of Swayamvara is to ace the world-renowned bow of Shiva. Ravana also arrives for it without an invitation but he fails and gets insulted. Rama with the blessing of Viswamitra, lefts the bow and breaks it. Knowing this Parasurama (K.V.S.Sarma) becomes furious and immediately moves towards Mithila. During the time marriage, Parasurama interrupts the ceremony, challenges the abilities of Rama, the latter realizes Rama as his own reincarnation and returns by blessing him. Finally, the movie ends on a happy note with the phenomenal wedding of Seeta &amp; Rama.",Telugu,India,/static/posters/KCH.jpg,https://indiancine.ma/KCH/info,
JYG,Sri Krishna Kuchela,1961,1960s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/JYG/info,
BEVJ,Sthree Hrudayam,1961,1960s,,C.V. Sridhar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEVJ/info,
KDE,Taxi Ramudu,1961,1960s,,V. Madhusudhana Rao,,,Telugu,India,/static/posters/KDE.jpg,https://indiancine.ma/KDE/info,
KDB,Thalli Ichina Agnya,1961,1960s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/KDB/info,
KDC,Thandrulu Kodukulu,1961,1960s,,K. Hemambharadhara Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/KDC/info,
KDP,Usha Parinayam,1961,1960s,,Kadaru Nagabhushanam,,,Telugu,India,/static/posters/KDP.jpg,https://indiancine.ma/KDP/info,
KDQ,Vagdanam,1961,1960s,,Acharya Athreya,,Guest Appearance: : Chittor V. Nagaiah,Telugu,India,/static/posters/KDQ.jpg,https://indiancine.ma/KDQ/info,
KDS,Varalakshmi Vratham,1961,1960s,,B. Vittalacharya,,,Telugu,India,/static/posters/KDS.jpg,https://indiancine.ma/KDS/info,
BHWE,Veera Samrajyam,1961,1960s,,D. Yoganand,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHWE/info,
BHMY,Veeradhi Veerudu,1961,1960s,,A. Kasilingam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHMY/info,
KDV,Veluguneedalu,1961,1960s,,Adurthi Subbarao,,"Guest Appearance: : Rajasulochana A sentimental love triangle focussing on Suguna (Savitri), adopted by Rao Bahadur Venkatramaiah and his wife Kanakadurga, who is ill-treated when the couple have a child of their own. She is given away to a clerk, Vengalappa, who educates her and makes her a doctor. She falls for the poet Chandram (ANR), but he insists that she marry the terminally ill Raghu, who loves her too. Chandram now marries Valarakshmi (Girija), the daughter of Venkatramaiah. Varalakshmi, however, suspects that Chandram still loves Suguna. The film was a major 60s hit, mainly for its lyrics and music.",Telugu,India,/static/posters/KDV.jpg,https://indiancine.ma/KDV/info,
