film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
DCBK,Agaadham,2020,2020s,,Veerabhadram,,"The story is set in 1980s in rural Andhra Pradesh, when a farmer - Narsingi aged 50 gets remarried to a much younger girl Lachi, while already having a son - Babu, who is almost the same age as Lachi. It is their relationship that evolves beyond convention.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCBK/info,
DCCF,Ala Vaikunthapurramuloo,2020,2020s,,Trivikram Srinivas,,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire's son.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCCF/info,
DCCK,All Is Well with Suma,2020,2020s,,Sanjeev,,"Sending bright smiles and positive vibes your way, All is well is a talk show hosted by Suma Kanakala, where she interacts with various celebrities and maintains an entertaining tenor while highlighting all the good news from around the world.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCCK/info,
DCDB,Amaram Akhilam Prema,2020,2020s,,Jonathan Edwards Vesapogu,,"A mistake by Akhila tears her apart from her father, who loves her the most. On a journey to win her father back, she meets Amar, a carefree guy who realizes what true love is.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCDB/info,
DCDH,Amrutha Ramam,2020,2020s,,"Surendar Kontaddi, Kontaddi Surender Reddy",,"Amrutha Ramam is a heartfelt love story based on a series of true experiences. The film depicts the lives of Amrutha and Ram, and how together they find the meaning of selfless love.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCDH/info,
DCDQ,Anaganaga O Athidhi,2020,2020s,,Dayal Padmanabhan,,"Mallika(Payal Rajput) is a small-town girl who is going through a financial crisis along with her family. This is also the time she comes to know that her fortunes are going to change through an astrologer. As time passes, a person named Sreenivas(Chaitanya Krishna) visits their home and changes things around. Then starts a game of lust, cheat, and cruelness. Who is this Srinivas? Why did he come there? and what changes happen in Mallika's life? That forms the rest of the story.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCDQ/info,
DCDZ,Andhuko Ee Lekha,2020,2020s,,Sangojju Naveen,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCDZ/info,
DCEE,Angulika,2020,2020s,,Prem Aryan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCEE/info,
DCES,Antharatma,2020,2020s,,Lakshman Sai Kumar Tumati,,A mockumentary between a person and his inner soul,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCES/info,
DCET,Antharatma 2,2020,2020s,,Chittamshetty Hemanth Kumar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCET/info,
DCEU,Antharatma 3,2020,2020s,,Chittamshetty Hemanth Kumar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCEU/info,
DCEV,Anthe,2020,2020s,,Shiva Prasad,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCEV/info,
DCFA,Anukunnadi Okkati Ayyindhi Okati,2020,2020s,,Baalu Adusumilli,,Four childhood friends travel to Goa for a fun-filled wedding of their friend but their trip turns into a nightmare when they become involved in the murder of a stripper.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCFA/info,
DCFP,Arjuna,2020,2020s,,Kanmani,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCFP/info,
DCFZ,Asalu Em Jarigindhante,2020,2020s,,Srinivas Bandari,,"Vaasu and Saavi had been in deep love since childhood. They had an accident right before they got married. He lost his memory and not aware of what happened to Saavi. After this, Vaasu 's parents sent him to his brother place who lives in Vizag. Saavi lived in Vizag, too, which Vaasu did not know it. Twist and Turn Saavi got engaged to Vivek. Whenever Saavi sees Vaasu, she's behaving differently from there she keeps remembering Vaasu always. Vivek watches Saavi with Vaasu and inquires what is happening?? She gives a reply that she cannot understand what is happening with her. Vivek plans to kill Vaasu but in his every plan fails every time as their is some power around him which keeps saving Vaasu . The rest of story is what power saves Vaasu from Vivek and What was the twist.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCFZ/info,
DCGI,Aswathama,2020,2020s,,Ramana Teja,,"After his sister and some other women are found mysteriously impregnated, a young man sets out to find the perpetrator.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCGI/info,
DCGP,Atma Rama Ananda Ramana,2020,2020s,,Mahesh,,"A tale of success, happiness and dreams. Arjun Kalyan is an employee. He gets a promotion in the office and a son is born on the same day. While Arjun is traveling to his hometown, his boss asks him to do him a favor and on the way he asks his friend to drop him in the car. Arjun agrees to that, and later they talk for life with the person who came in contact with that car journey.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCGP/info,
DCGW,Autowala Zindabad,2020,2020s,,G.N.R. Krishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCGW/info,
DCII,Baggidi Gopal,2020,2020s,,Arjun Kumar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCII/info,
DCIQ,Balakot: The True Story,2020,2020s,,Omung Kumar,,Film on Balakot air strikes 2019.,"Hindi, Tamil, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/DCIQ/info,
DCJT,Be Negative,2020,2020s,,Faaroq Roi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCJT/info,
DCKM,Benchi,2020,2020s,,Chennamadhauni Shreyas,,"Renuka, 10 years old is a Dalit girl from a small town. who is extremely mischievous and naughty. On the first day of their 5th standard classes, a Bench arrives into their school. This bench belongs to the village Zamindars son (RAVI), a 10 year old timid boy. Ravi alone sits on the bench while all the other kids are made to sit on the floor. RENUKA does not like this and she too craves for a bench of her own. She is forbidden to go near the bench, this all the more increases her craving for a bench. The story revolves around how RENUKA develops a friendship with Ravi and how her desire to sit on the bench drives her actions. What would happen if a Dalit girl wants to sit on a Bench that is owned by the Zamindars son is what the story deals with. What are the obstacles and consequences she faces for sitting on the bench is what the story entails.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCKM/info,
DCKS,Betting Poradu,2020,2020s,,Vikas Kundbi,,An expert in betting gets in a trouble and how he gets out of the trouble while dealing with his immature girlfriend.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCKS/info,
DCLI,Bhanumathi &amp; Ramakrishna,2020,2020s,,Srikanth Nagothi,,It is a story of 2 IT employees and their ups and downs in their relationship.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCLI/info,
DCLZ,Bheeshma,2020,2020s,,Venky Kudumula,,"Tired of being single, a smart-aleck meme creator has a chance to prove himself to the girl he loves when he is suddenly appointed CEO of her workplace.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCLZ/info,
DCNL,Black Board,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCNL/info,
DCNM,Black Rose,2020,2020s,,"Hemant N Mishra, Sandeep Rampher Kumar",,A mystery of a murder that never happened.,"Telugu, Hindi",India,/static/placeholder_poster.svg,https://indiancine.ma/DCNM/info,
DCNV,Blue Eyes,2020,2020s,,Rajesh Murthy,,"In this thriller, Rohit's girlfriend is found dead under mysterious circumstances. He seeks the help of Monica to find out the murderer. She, along with a psychiatrist, try to solve this nailbiting murder mystery.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCNV/info,
DCNZ,BomBhaat,2020,2020s,,Raghavendra Varma Indukuri,,A tale of twisted love with sparks of Sci-Fi and a deadly plot of vengeance. A young engineer battling his comedic misfortune gets entangled in an epic revenge story between his God Father and the Mad Scientist chasing a powerful formula,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCNZ/info,
DCOC,Bomma Adhurs,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCOC/info,
DCPC,Bucchi Naidu Kandriga,2020,2020s,,Poluri Krishna,,"Childhood sweethearts Balu and Swapna find their relationship in grave hurdles after facing strong opposition from their families due to their differing social status. In a bid to unite above all else, they elope, only to find their families still on their tail.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCPC/info,
DCPO,Butta Bomma,2020,2020s,,R. Durga Prasad,,"Pushapa while she was on dream her feelings sounds where heard by her maid, She tries to see the person but he went on bike.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCPO/info,
DCRX,Chevi Lo Puvv (Flower in the EAR),2020,2020s,,Rajsekhar Pvr,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCRX/info,
DCSN,Child Teacher,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCSN/info,
DCTC,Choosi Choodangane,2020,2020s,,Sesha Sindhu Rao,,"The film portrays Siddu's life through the years, falling in love with Aishwarya for the first time while in college, and later meeting Shruti, a drummer, alongside his struggle to become a fashion photographer.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCTC/info,
DCTP,Chuppi,2020,2020s,,Purvangi Ranjan,,"The story of two young girls, one who is about to get married and the other one who is from an all-girls' school. It shows their journey of how they get to know about sex from misinformed sources and how it almost wreaks havoc in their lives.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCTP/info,
DCUO,Colour Photo,2020,2020s,,Sandeep Raj,,A tragic-comedy that is set in the 90s between two different personalities coming from different backgrounds that change their lives in a tale of love.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCUO/info,
DCVK,Coronavirus,2020,2020s,,"Agasthya Manju, Ram Gopal Varma",,A tale about a family exposed to the virus during the COVID-19 pandemic lock down in India.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCVK/info,
DCVN,Covid 19,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCVN/info,
DCVW,Cream Biskets,2020,2020s,,Aryan Sandy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCVW/info,
DCVY,Crusher,2020,2020s,,Vishal Purushotham,,The Story of Crusher revolves around an Aspiring Writer sharing his painful love story and his journey of him coining the word 'CRUSHER' that everyone will relate but unaware off.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCVY/info,
DCWD,Cute little,2020,2020s,,Thota Veera Venkata Sai Kumar,,Aspiring director narrates the story of how gym trainer's love at first sight creates some rift in his life.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCWD/info,
DCXK,Dark Secret,2020,2020s,,Siripuram Rajesh,,This is a story between 6 boys and one girl. The entire story will happen in one night. This story is Based on true events.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCXK/info,
DBXR,A Date in the Dark,2020,2020s,,Singara Mohan,,A Date in the Dark is a Latest Telugu Short Film made with Virtual Audio where it deals with the last day journey of a man with his blind wife.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DBXR/info,
DBXT,A Day in Quarantine,2020,2020s,,Preetham Raj Pullagura,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DBXT/info,
DCYX,Degree College,2020,2020s,,Narasimha Nandi,,"Parvati is the daughter of police and Shiva, a guy from the lower caste falls for her. As usual, the girl's family is against her love and hence she gets out of her house and marries Shiva. But, Parvati's father finds them out and separates her from Shiva and locks her at home.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCYX/info,
DCZJ,Desire,2020,2020s,,Jatin,,A hot looking young woman at her tender age is not satisfied with her sexual life and curses the god on a drunken night. The next day she wakes up to be the wife of her neighbour whom she lusts. It is a one-off or she continues to be around the men who can dig deep into her desire.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCZJ/info,
DDAC,Dhira,2020,2020s,,Arun Kumar Rapolu,,"When South India was under foreign treachery in the 14th century, Vidhyaranya Swami along with his disciples Hari Hara and Bukka Raya saved the country. They established a new kingdom called Vijayanagara, hid the war loot in Kishkindha mountain and protected it by dividing the secret in two. Swamy then extracts a vow from forest tribe leader and Vijayanagara Minister to guard this secret.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDAC/info,
DDBE,Dirty Hari,2020,2020s,,M.S. Raju,,"Hari is a man torn between his wife Vasudha and Jasmine. In his greed to lust after both, will he end up losing everything?",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDBE/info,
DDBG,Disco Raja,2020,2020s,,Vi Anand,,"Vasu's huge family orphans and his girlfriend Nabha are asked to give up on hoping for his return, when he goes missing. A group of scientists working for Relive Biolab, want to pioneer in reviving dead bodies. They find a frozen body in Ladakh and the boss, Dr Sharma decides to turn it into his lab rat. Then there's the gangster Burma Sethu who suffers from PTSD and his arch-rival Disco Raja. A hired killer, hot on Vasu's heels, is sent by an unknown man. All these story-lines are interwoven in the movie.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDBG/info,
DDDF,Dubsmash,2020,2020s,,Keshav Depur,,"Dubsmash is a movie revolving around the lives of college students, their trials with love and the problems they face due to social media. Throwing light on the issue of phone addiction, it is an all-out entertainer.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDDF/info,
DDDY,Ee Rathri Ki Evaru,2020,2020s,,Krishna Karthik,,It's the story about how an intellectual police officer investigates the mysterious death of Rini who is found dead after samyuktha's prank call.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDDY/info,
DGDE,The End Is the New Beginning,2020,2020s,,"Aj Sudhakar, Badhri Shankar",,A Greedy Father who is lost in a forest undergoes a spiritual transformation before meeting his daughter.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGDE/info,
DDFN,Erra Cheera,2020,2020s,,Valmeeki Vaddemani,,"This story narrates violation of the human rights,and it is focussed on the other side of the system how a common woman will Be treated by the system.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDFN/info,
DDFS,Eureka,2020,2020s,,Kartik Anand,,Yuva wants to complete his college course sooner and when he tries to put an end to the college festival lead by Revanth his life gets tossed when the latter ends up dead under mysterious circumstances.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDFS/info,
DGDL,The Farmer: Enter 2020 -22 Limca Book of Records,2020,2020s,,"Siva Naga Rao Pamarthi, Padamata RaamGopalVarma",,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGDL/info,
DDIJ,From the night u left,2020,2020s,,Murali Goutham,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDIJ/info,
DDJD,Ganga Sagar,2020,2020s,,Chithajallu Prasad,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDJD/info,
DDJY,Gharshana,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDJY/info,
DDKL,Girl,2020,2020s,,Santhosh Baalraju,,An innocent girl becomes victim of morphing after she receives her morphed photos on WhatsApp from her best friend. The girl reaches out to the boy's father who is Ex Policeman. What happened after will unveil over the length of the story.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDKL/info,
DDKU,God Father,2020,2020s,,Jegan Rajshekar,,Dangerous Gangster Marudhu singam(Lal) comes to hunt down a whole family. Adhiyaman (Natty )and his wife Mithra (Ananya) and their son Arjun (Ashwanth) fights back to save their life.Nail biting intense action Drama .,"Tamil, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/DDKU/info,
DDLL,Gowripuram,2020,2020s,,Avinash Pericherla,,"Krishna, a 26 year old Meteorologist, helps a weather scientist in breaking his beliefs towards dark superstitions, by narrating an incident which took place 20 years ago, in a drought struck village called Gyanapuram.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDLL/info,
DDMO,Guts,2020,2020s,,Subba Rao Gosangi,,"Guts is a triangle love story with class and mass elements. The basic story is about a state rowdy who is terrorizing the state, falls in love, how it would be is the basic crux of the subject. How he changed his lifestyle for her was moulded on the screen in an interesting manner.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDMO/info,
DDMP,Guvva Gorinka,2020,2020s,,Mohan Babu Bammidi,,"Sirisha (Priya Lal), grows up living in her beautiful dream aspires to major in music but has to promise her father that she would marry the man he chooses if she wants to moves to the city and learn violin.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDMP/info,
DDNE,Halahala,2020,2020s,,Madan Reddy,,"In a rural village, young girls are disappearing, a quirky police duo is on the hunt for the culprits. Meanwhile, a mad-man is creating ruckus in the village.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDNE/info,
DDMT,HIT,2020,2020s,,Sailesh Kolanu,,An officer of the 'Homicide Intervention Team' who frequently suffers from having his panic attacks does everything in his power to rescue a woman who went missing.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDMT/info,
DDPW,Hulchul,2020,2020s,,Sripathy Karri,,Trouble starts when the protagonist's friend hands him a Hulchul bottle of liquor with harsh after-effects and a wallet. The game starts when he loses the wallet and gets into trouble with the bad guys.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDPW/info,
DDQJ,Hyderabad Biryani,2020,2020s,,Sridhar .M.,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDQJ/info,
DDQN,I Have A Cinema,2020,2020s,,Rohithh Dhruvan,,An amateur and frustrated filmmaker is trying to pitch his idea on making a documentary to his friends paying tribute to his favorite filmmaker.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDQN/info,
DDRB,IIT Krishnamurthy,2020,2020s,,Sreevardhan,,Krishnamurthy Who Is An IIT BOMBAY Student Comes To Hyderabad And Gets To Know That His Uncle Is Missing. Entire Story Revolves Around The Mysterious Missing Case Of Krishnamurthy's Uncle.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDRB/info,
DDRS,Ila Choodu Okasaari,2020,2020s,,S.N.V. Prasad Lakkana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDRS/info,
DDTI,Invisible Girlfriend,2020,2020s,,Jayan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDTI/info,
DDTL,Irandam Kuththu,2020,2020s,,Santhosh P. Jayakumar,,"Two friends embark on a trip to Bangkok with their wives, Things take a precarious turn when a ghost demands awkward returns from the men.","Tamil, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/DDTL/info,
DDTT,Isha,2020,2020s,,Jose Thomas,,"The ghost of Isha, who was murdered by a few powerful men, possesses the body of a girl in a family that moves to a hill station bungalow. Isha is out there to take vengeance.","Malayalam, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/DDTT/info,
DDUD,It&apos;s Time to Party,2020,2020s,,Goutham E.V.S.,,A cyber-crime thriller whose story revolves around four characters.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDUD/info,
DDUP,Jaanu,2020,2020s,,C. Prem Kumar,,"Decades post-high school, Ram and Jaanu meet at their school's reunion and explore their past thoughts consisting of affection, care, depth and grieve all over the period of one evening.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDUP/info,
DDUZ,Jalsa Rayudu,2020,2020s,,Sudheer Raju,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDUZ/info,
DDWB,Johaar,2020,2020s,,Teja Marni,,"A gripping tale around the lives of five people grappling for their dreams when a young politician, suddenly in the hot seat of power, makes the life-altering decision of setting his father's legacy to stone by hook or by crook.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDWB/info,
DGEX,The Judgement,2020,2020s,,Madhu Varma,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGEX/info,
DDYG,Kaivalyaa,2020,2020s,,Neha Prakash Naidu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDYG/info,
DDYM,Kalakarudu,2020,2020s,,Dussa Kiran Sadhu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DDYM/info,
DEAC,Karo Nature,2020,2020s,,Siva Naga Rao Pamarthi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEAC/info,
DEAD,Karshakudu,2020,2020s,,Kishore Kumar Inapanuri,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEAD/info,
DEAI,Karthika,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEAI/info,
DEDK,Kooch&apos;s It&apos;s Not Me,2020,2020s,,Kooch Jarajana,,"Stuck at his home during the COVID-19 lock down, in India, Kooch, an independent filmmaker takes us through his routine in a conversation with a person who records it all on a mobile phone-recorded from sun rise of one day to sun rise of the next day. Though Kooch asks the person recording these to share their thoughts on the lock down, too...the person never utters a word. Kooch gets into an emotional roller coaster throughout, doing a retrospection of his life while also differentiating the changes around in the environment and how people struggle, change and adapt to live in the times of lock down and in the past. Owing to these situations, Kooch insists the person recording all this story to speak at last-to our surprise, would the other person speak? And, who is this person at last? The film ends with revelations and inspirations that inspired to make this film during COVID-19 pandemic. ""It's Not Me"" draws an inspiration from ""This Is Not a Film"" by Jafar Panahi, an Iranian screenwriter-director-editor.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEDK/info,
DEDW,Krishna and His Leela,2020,2020s,,Ravikanth Perepu,,"Torn between his past and present girlfriends, a confused bachelor's indecisiveness spins a web of lies and cheating as he struggles to commit.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEDW/info,
DEDY,Krupa Naalo,2020,2020s,,,,"A person who once denied, was away from God now willing to walk through the grace of God.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEDY/info,
DEFN,Ladies Not Allowed,2020,2020s,,Sai Ram Dasari,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEFN/info,
DEGZ,Life Anubavinchu Raja,2020,2020s,,Suresh Thirumur,,Life Anubavinchu Raja is a romantic comedy that tells the story of a man who loses everything and decides to become a saint and search for the purpose of his life.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEGZ/info,
DEHO,Lingadu Ramalingadu,2020,2020s,,Ashok Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEHO/info,
DEJB,Love - Conditions Apply,2020,2020s,,Kishore Kumar Inapanuri,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEJB/info,
DEJC,Love 20-20,2020,2020s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEJC/info,
DEJR,Love drive,2020,2020s,,Joshua Manohar,,"Raj goes on a date with Rama hiding that he is a cab driver. Date goes well, but a shock is yet to hit Raj.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEJR/info,
DEKJ,Maa Vintha Gaadha Vinuma,2020,2020s,,Aditya Mandala,,"College-goer who ogles at girls and doesn't seem to have a purpose in life. When he starts wooing one girl, a range of events follows.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEKJ/info,
DEKR,Maarjaara Oru Kalluvacha Nuna,2020,2020s,,Raakesh Baala,,"Due to an unfortunate event, Shanthanu leaves home and resides in the outskirts of the city named Ashramam Veedu. During the stay period, there is a twist of fate in Shanthanu's life as he encounters a chain of mysterious events.","Malayalam, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/DEKR/info,
DEKW,Madha,2020,2020s,,Srividya Basawa,,"MADHA is a Sanskrit term which means ""insanity personified"". MADHA is a female-centered psychological thriller that revolves around a small-time proofreader Nisha.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEKW/info,
DELD,Maguva,2020,2020s,,Sriram Yedhoti,,About a software Techie(Janani) and A Brutal Rapist gang who tried to Assassinate Janani And later how Janani escaped from that gang with her intelligence by throwing the strongest and emotional weapon called Love.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DELD/info,
DELE,Maha Shankarudu,2020,2020s,,Omkar B.A.,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DELE/info,
DGNV,Uma Maheswara Ugra Roopasya,2020,2020s,,Venkatesh Maha,,"After getting beaten up and insulted by the town bully, a softhearted simpleton Mahesh vows to be barefoot until he gets his revenge.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGNV/info,
DELR,Maithili,2020,2020s,,Praveen Chandolu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DELR/info,
DEMN,Manavi Alakincharadate,2020,2020s,,Saahas Pagadala,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEMN/info,
DENG,Maravairi,2020,2020s,,Jithin Lal,,Maravairi accentuates queer pride and celebrates Diversity and Inclusiveness. We embrace the bold legacy of LGBTQ while attempting a conceptual divergence from usual portrayal of Indian Classical Music.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DENG/info,
DENJ,Mark..!,2020,2020s,,,,,"Hindi, English, Tamil, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/DENJ/info,
DEOT,Meenakshi,2020,2020s,,Dipak Shah,,A girl rents a house during the pandemic and encounters weird experiences in the house. Her boyfriend surprises her at midnight. A series of mysterious incidents follow after which the girl is found dead by her boyfriend the next day. Is the house haunted? Why did the girl die unfolds at the end of the movie?,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DEOT/info,
