film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
BFLV,Atha Allulla Sawal,1990,1990s,,Senthilnathan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFLV/info,
AEOW,Ayudham,1990,1990s,,K. Murali Mohan Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEOW/info,
BDDX,Ayyappa Swamy Janma Rahasyam,1990,1990s,,Renuka Sharma,,,Telugu,,/static/posters/BDDX.jpg,https://indiancine.ma/BDDX/info,
AEPE,Bala Chandhrudu,1990,1990s,,Krishna Ghattamaneni,,,Telugu,India,/static/posters/AEPE.jpg,https://indiancine.ma/AEPE/info,
BDEX,Bharyalu Jagratha,1990,1990s,,K. Balachandar,,,Telugu,,/static/posters/BDEX.jpg,https://indiancine.ma/BDEX/info,
AEPW,Bobbili Raja,1990,1990s,,B. Gopal,,"Continuing motifs familiar from Chiranjeevi’s hits (e.g. Attaku Yamadu Amayiki Mogudu, 1989), Raja (Venkatesh) first ‘tames’ the aggressive heroine (Bharati) and then her mother (Vanisree). When the mother has Raja’s father killed, Raja grows up in a forest where, later, he meets the heroine. The mother arrives there too and has the hero beaten up, but he eventually gets his revenge. Future Hindi star Divya Bharati (who later committed suicide) makes her Telugu debut in this hit, which depended on Ilaiyaraja’s music for its success.",Telugu,India,/static/posters/AEPW.jpg,https://indiancine.ma/AEPW/info,
AEPZ,Bujjigadi Babai,1990,1990s,,Kurra Ranga Rao,,,Telugu,India,/static/posters/AEPZ.jpg,https://indiancine.ma/AEPZ/info,
BDFL,C I D Adhikari,1990,1990s,,S.A. Chandrasekhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDFL/info,
BEPY,Chattamtho Chedugudu,1990,1990s,,K. Bhagyaraj,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEPY/info,
ADPH,Chevilo Puvvu,1990,1990s,,E.V.V. Satyanarayana,,,Telugu,India,/static/posters/ADPH.jpg,https://indiancine.ma/ADPH/info,
BEDT,Chilipi Pellam,1990,1990s,,K. Bhagyaraj,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEDT/info,
BFVR,Chilipi Radha Konte Krishnudu,1990,1990s,,M. Vellaiswamy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFVR/info,
BITW,Chinna,1990,1990s,,Sri Chakravarthy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BITW/info,
AEQR,Chinna Kodalu,1990,1990s,,K. Vasu,,,Telugu,India,/static/posters/AEQR.jpg,https://indiancine.ma/AEQR/info,
BIBK,Dancer Dolly,1990,1990s,,Joshi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIBK/info,
BFAW,Deyyala Darbar,1990,1990s,,V. Jagannatha Rao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFAW/info,
AERB,Dhagudu Muthala Dhampathyam,1990,1990s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/AERB.jpg,https://indiancine.ma/AERB/info,
AERK,Dharma,1990,1990s,,K.S.R. Doss,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AERK/info,
BGKV,Dharma Poratam,1990,1990s,,M. Bhaskar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGKV/info,
BHUS,Dharma Rakshana,1990,1990s,,Abimanyu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHUS/info,
ADQK,Dorathanam Makoddu,1990,1990s,,J. Ramakrishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/ADQK/info,
AERV,Doshi Nirdoshi,1990,1990s,,Y. Nageshwara Rao,,,Telugu,India,/static/posters/AERV.jpg,https://indiancine.ma/AERV/info,
ADQP,Dr Bhavani,1990,1990s,,Y. Nageshwara Rao,,,Telugu,India,/static/posters/ADQP.jpg,https://indiancine.ma/ADQP/info,
BFKD,Evaru Kattina Thaali,1990,1990s,,M. Jayakumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFKD/info,
BDVP,Garagata Gopaiah,1990,1990s,,Gangai Amaran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDVP/info,
AETH,Ghatana,1990,1990s,,Tharani,,,Telugu,India,/static/posters/AETH.jpg,https://indiancine.ma/AETH/info,
BDLF,Goonda No 1,1990,1990s,,Kalaivanan Kannadasan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDLF/info,
BJBU,Goonda Police,1990,1990s,,V. Alagappan,,"This film is dubbed from Tamil film ""Irandil Ondru (1988)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJBU/info,
BEIM,Goondala Veta,1990,1990s,,Rajasekhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEIM/info,
AETR,Guru Sishyulu,1990,1990s,,S.P. Muthuraman,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AETR/info,
AETX,Hanthakude Naa Mogudu,1990,1990s,,Cholarajan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AETX/info,
BJTS,Hanthakudu,1990,1990s,,K.S. Gopalakrishnan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJTS/info,
BJQD,Hanthakula Rajyam,1990,1990s,,Jayadevi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJQD/info,
BDWH,Hello Pakkiram,1990,1990s,,Fazil,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDWH/info,
BGHF,I Love You Sujatha,1990,1990s,,B.V. Bala Guru,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGHF/info,
AEUJ,Iddaru Iddare,1990,1990s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/AEUJ.jpg,https://indiancine.ma/AEUJ/info,
AEUK,Idhem Pellam Baboi,1990,1990s,,Katragadda Ravi Teja,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEUK/info,
AEUL,Idi Cinema Kaadu,1990,1990s,,,,,Telugu,India,/static/posters/AEUL.jpg,https://indiancine.ma/AEUL/info,
AEUQ,Indrajith,1990,1990s,,Giribabu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEUQ/info,
BEOQ,Inspector Prakash,1990,1990s,,K.S. Madhangan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEOQ/info,
BDCB,Inspector Rajasekhar,1990,1990s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDCB/info,
ADTP,Inspector Rudra,1990,1990s,,K.S.R. Doss,,,Telugu,India,/static/posters/ADTP.jpg,https://indiancine.ma/ADTP/info,
AEUS,Intinta Deepavali,1990,1990s,,P. Lakshmi Deepak,,,Telugu,India,/static/posters/AEUS.jpg,https://indiancine.ma/AEUS/info,
AEUU,Irugillu Porugillu,1990,1990s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/AEUU.jpg,https://indiancine.ma/AEUU/info,
AKBZ,Jagadeka Veerudu Athiloka Sundari,1990,1990s,,K. Raghavendra Rao,,"Major success featuring Chiranjeevi and Sridevi after a long gap, giving a new lease of life to the famous folklore genre in Telugu cinema Indraja (Sridevi), daughter of Indra, descends to earth but is stranded there when she loses her magic ring. She falls in love with a tourist guide, Raju (Chiranjeevi), a guardian of orphaned children. The couple cause problems for the gambling activities of the evil K.P. (Prabhakar), who hires the magician Mahadrashta (Puri). The magician kidnaps Indraja in his efforts to rule the universe, but she is rescued by Raju and decides to stay on earth. Ilaiyaraja’s music and dances choreographed by Sundaram, as well as several special effects contributed to its success.",Telugu,India,/static/posters/AKBZ.jpg,https://indiancine.ma/AKBZ/info,
AEVG,Jayasimha,1990,1990s,,Muthyala Subbaiah,,,Telugu,India,/static/posters/AEVG.jpg,https://indiancine.ma/AEVG/info,
AEVM,Judgement,1990,1990s,,A. Mohan Gandhi,,,Telugu,India,/static/posters/AEVM.jpg,https://indiancine.ma/AEVM/info,
BJUH,Jungle Love,1990,1990s,,V. Menon,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJUH/info,
AEVQ,Justice Rudrama Devi,1990,1990s,,Kurra Ranga Rao,,,Telugu,India,/static/posters/AEVQ.jpg,https://indiancine.ma/AEVQ/info,
BDCR,Kala Nagu,1990,1990s,,V. Somasekhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDCR/info,
BIDO,Kalanthakudu,1990,1990s,,Rajasekhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIDO/info,
BJLD,Kalarathri 12 Gantalu,1990,1990s,,Asha Khan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJLD/info,
BFQE,Kalikadevi Kallu Therichindhi,1990,1990s,,Dr. Rangarao Guthikonda,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFQE/info,
AEWA,Kaliyuga Abhimanyudu,1990,1990s,,S.S. Ravi Chandra,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEWA/info,
BEPX,Kaliyuga Durga,1990,1990s,,Vinod,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEPX/info,
AEWL,Kartavyam,1990,1990s,,A. Mohan Gandhi,,"The definitive female cop movie featuring Vijayashanti., Apparently based on exploits of the real-life policewoman Kiran Bedi, the film stridently advocates a traditional Indian feminism as the female cop fights corrupt politicians, is attacked and injured, almost loses her job and survives mainly through her own will power. It won Vijayashanti an acting award along with an enduring screen image, repeated in eg. Surya IPS (1991), making stunt sequences mandatory in most of her subsequent films. The film was also seen as a kind of feminist version of Ankusham (1989).",Telugu,India,/static/posters/AEWL.jpg,https://indiancine.ma/AEWL/info,
BJUT,Kasi,1990,1990s,,Senthilnathan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJUT/info,
AEWX,Khaidhi Dada,1990,1990s,,T.L.V. Prasad,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEWX/info,
BEFK,Kinnera,1990,1990s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEFK/info,
AEXF,Kodama Simham,1990,1990s,,K. Murali Mohan Rao,,,Telugu,India,/static/posters/AEXF.jpg,https://indiancine.ma/AEXF/info,
ADWG,Kokila,1990,1990s,,A.S. Geethakrishna,,,Telugu,India,/static/posters/ADWG.jpg,https://indiancine.ma/ADWG/info,
ADWH,Kondaveeti Donga,1990,1990s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/ADWH.jpg,https://indiancine.ma/ADWH/info,
BFSE,Kondaveeti Puli,1990,1990s,,P. Vasu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFSE/info,
AEXH,Kondaveeti Rowdi,1990,1990s,,Satya Reddy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEXH/info,
BGZJ,Kondaveeti Siva,1990,1990s,,Raja Naidu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGZJ/info,
BJVH,Krodham,1990,1990s,,Manivannan,,"This film is dubbed from Tamil film ""Sandhana Kaatru (1990)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJVH/info,
BFTT,Lakshmi Durga,1990,1990s,,Ramanarayanan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFTT/info,
AEYA,Lorry Driver,1990,1990s,,B. Gopal,,,Telugu,India,/static/posters/AEYA.jpg,https://indiancine.ma/AEYA/info,
AEYC,Maa Inti Katha,1990,1990s,,Muthyala Subbaiah,,,Telugu,India,/static/posters/AEYC.jpg,https://indiancine.ma/AEYC/info,
BJJG,Maa Inti Krishnudu,1990,1990s,,S.P. Muthuraman,,"This film is dubbed from Tamil film ""Per Sollum Pillai (1987)"".",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJJG/info,
BFLZ,Maa Voori Ranga,1990,1990s,,Manoj Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFLZ/info,
BHVQ,Madhura Meenakshi,1990,1990s,,K. Shankar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHVQ/info,
AEYI,Magadu,1990,1990s,,K. Madhu,,,Telugu,India,/static/posters/AEYI.jpg,https://indiancine.ma/AEYI/info,
AOCB,Mahajananiki Maradalu Pilla,1990,1990s,,Vijayabapineedu,,,Telugu,India,/static/posters/AOCB.jpg,https://indiancine.ma/AOCB/info,
BGFO,Major Naidu,1990,1990s,,Joshi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGFO/info,
BJVY,Malupu,1990,1990s,,K.S. Ravi Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJVY/info,
AEYO,Mama Alludu,1990,1990s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/AEYO.jpg,https://indiancine.ma/AEYO/info,
AOCC,Mamasri,1990,1990s,,Sarath,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AOCC/info,
AEYT,Manasu Mamatha,1990,1990s,,Mouli,,,Telugu,India,/static/posters/AEYT.jpg,https://indiancine.ma/AEYT/info,
BEDP,Manju I Love You,1990,1990s,,Antony,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEDP/info,
BJWE,Manmadha Raja,1990,1990s,,Sai Prakash,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJWE/info,
AEZD,Mastari Kapuram,1990,1990s,,P.N. Ramachandra Rao,,,Telugu,India,/static/posters/AEZD.jpg,https://indiancine.ma/AEZD/info,
AEZH,Matti Manushulu,1990,1990s,,B. Narasinga Rao,,"The story of a peasant couple who migrate to the city following drought in their Telangana village and become construction workers. The husband becomes an alcoholic and abandons his wife who is harassed sexually and financially until she dies a pauper, leaving her orphaned child behind.",Telugu,India,/static/posters/AEZH.jpg,https://indiancine.ma/AEZH/info,
BGZW,Model Girl,1990,1990s,,P. Chandra Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGZW/info,
BIHY,Mogudiki Thagga Pellam,1990,1990s,,C.V. Sridhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIHY/info,
BIWU,Moham Dhaham,1990,1990s,,Vinay,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIWU/info,
AEZQ,Mooga Prathigna,1990,1990s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEZQ/info,
BJPX,Mouna Hrudayam,1990,1990s,,K. Rajeshwar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJPX/info,
AEZX,Muddula Menalludu,1990,1990s,,Kodi Ramakrishna,,,Telugu,India,/static/posters/AEZX.jpg,https://indiancine.ma/AEZX/info,
BJPH,My Dear Marthand,1990,1990s,,Prathap K. Pothan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJPH/info,
AEAD,Naari Naari Naduma Murari,1990,1990s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/AEAD.jpg,https://indiancine.ma/AEAD/info,
BGNC,Naga Pournami,1990,1990s,,Cholarajan,,,Telugu,,/static/posters/BGNC.jpg,https://indiancine.ma/BGNC/info,
BIVU,Nagali Pattina Nayakudu,1990,1990s,,R. Aravindraj,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIVU/info,
AGAV,Nagastram,1990,1990s,,Krishna Ghattamaneni,,,Telugu,India,/static/posters/AGAV.jpg,https://indiancine.ma/AGAV/info,
BFLG,Nava Vasantham,1990,1990s,,Vikraman,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFLG/info,
AFAT,Navayugam,1990,1990s,,K. Aditya,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AFAT/info,
AGBO,Nayakuralu,1990,1990s,,Satya Reddy,,,Telugu,India,/static/posters/AGBO.jpg,https://indiancine.ma/AGBO/info,
BHNZ,Nene Raja,1990,1990s,,Ramadasu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHNZ/info,
BEZA,Nene Yamudni,1990,1990s,,C.V. Rajendran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEZA/info,
BDPV,Neram Naadhi Kadhu Chattanidhi,1990,1990s,,S.A. Chandrasekhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDPV/info,
AFAY,Neti Charitra,1990,1990s,,Muthyala Subbaiah,,,Telugu,India,/static/posters/AFAY.jpg,https://indiancine.ma/AFAY/info,
AFAZ,Neti Dhourjanyam,1990,1990s,,Thammareddy Bharathwaja,,,Telugu,India,/static/posters/AFAZ.jpg,https://indiancine.ma/AFAZ/info,
BFEJ,Neti Rakshasulu,1990,1990s,,C.P. Kolappan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFEJ/info,
AFBA,Neti Siddhartha,1990,1990s,,T. Kranthi Kumar,,,Telugu,India,/static/posters/AFBA.jpg,https://indiancine.ma/AFBA/info,
BGQH,Nisharathri,1990,1990s,,Baby,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGQH/info,
BGBZ,Paanchali,1990,1990s,,Shanmugam,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGBZ/info,
AFCB,Padmavathi Kalyanam,1990,1990s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/AFCB.jpg,https://indiancine.ma/AFCB/info,
BECC,Panchali Pratikaram,1990,1990s,,Chitra Lakshman,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BECC/info,
AOCV,Papa Kosam,1990,1990s,,Dinesh Babu,,,Telugu,India,/static/posters/AOCV.jpg,https://indiancine.ma/AOCV/info,
BIJO,Patnam Vachina Chinnodu,1990,1990s,,T.S. Krishna Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIJO/info,
BHAY,Patnam Vachina Monagadu,1990,1990s,,S.P. Muthuraman,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHAY/info,
BJXT,Peddalaku Mathrame,1990,1990s,,Suresh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJXT/info,
BDDO,Phoenix the Warrior,1990,1990s,,Robert Hayes,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDDO/info,
BJXZ,Police Adhikari,1990,1990s,,R. K. Selvamani,,"This film is dubbed from Tamil film ""Pulan Visaranai (1990)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJXZ/info,
AFDL,Police Bharya,1990,1990s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/AFDL.jpg,https://indiancine.ma/AFDL/info,
BFVC,Police Dourjanyam,1990,1990s,,S. AmirJan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFVC/info,
AFDI,Police Inspector,1990,1990s,,Manivannan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AFDI/info,
BDKG,Police Public,1990,1990s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDKG/info,
BHTL,Police Vicharana,1990,1990s,,P. Chandra Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHTL/info,
BGCZ,Praja Prathighatana,1990,1990s,,R. Krishna Murthy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGCZ/info,
AEDD,Prajala Manishi,1990,1990s,,Vijayanirmala,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEDD/info,
AFDQ,Prananiki Pranam,1990,1990s,,Chalasani Ramarao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AFDQ/info,
BHXC,Pranayam Pralayam,1990,1990s,,Mansoor Khan,,"This film is dubbed from Hindi film ""Qayamat Se Qayamat Tak (1988)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHXC/info,
BJYR,Prema Kosam,1990,1990s,,M.K.I. Sukumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJYR/info,
BFKO,Prema Pavuralu,1990,1990s,,Sooraj R. Barjatya,,,Telugu,,/static/posters/BFKO.jpg,https://indiancine.ma/BFKO/info,
BDWC,Prema Sasanam,1990,1990s,,N.K. Vishwanath,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDWC/info,
AFDZ,Prema Yuddham,1990,1990s,,S.V. Rajendra Singh Babu,,,Telugu,India,/static/posters/AFDZ.jpg,https://indiancine.ma/AFDZ/info,
AFEA,Prema Zindabad,1990,1990s,,Jandhyala,,,Telugu,India,/static/posters/AFEA.jpg,https://indiancine.ma/AFEA/info,
BGZQ,Premalu Pellillu,1990,1990s,,C.V. Rajendran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGZQ/info,
BGPG,Purushothamudu,1990,1990s,,I.V. Sasi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGPG/info,
AFEO,Puttinti Pattucheera,1990,1990s,,Boina Subbarao,,,Telugu,India,/static/posters/AFEO.jpg,https://indiancine.ma/AFEO/info,
BIIL,Raja Chinna Roja,1990,1990s,,S.P. Muthuraman,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIIL/info,
AFFG,Raja Vikramarka,1990,1990s,,Raviraja Pinisetty,,,Telugu,India,/static/posters/AFFG.jpg,https://indiancine.ma/AFFG/info,
BJZN,Rajadhi Raja,1990,1990s,,R. Sundarrajan,,"This film is dubbed from Tamil film ""Rajadhi Raja (1989)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJZN/info,
BITB,Rakasi Kona,1990,1990s,,S. Sasi Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BITB/info,
AFFJ,Rakshasa Rajyam,1990,1990s,,B. Bhaskar Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AFFJ/info,
AFFK,Raktha Jwala,1990,1990s,,Baby,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AFFK/info,
BDGO,Raktha Nethralu,1990,1990s,,Santana Bharathi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDGO/info,
BENZ,Raktha Pournami,1990,1990s,,Anu Mohan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BENZ/info,
BFPB,Raktham Chindhina Rathri,1990,1990s,,Viji Thampi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFPB/info,
AFFM,Rambha Rambabu,1990,1990s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/AFFM.jpg,https://indiancine.ma/AFFM/info,
AFFR,Rangavalli,1990,1990s,,Sudharshan Bhattacharya,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AFFR/info,
AODG,Raogarintlo Rowdi,1990,1990s,,Kodi Ramakrishna,,,Telugu,India,/static/posters/AODG.jpg,https://indiancine.ma/AODG/info,
BDGI,Rathilayalu,1990,1990s,,Kommineni Seshagiri Rao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDGI/info,
BDEF,Rowdi Mogudu,1990,1990s,,M. Thyagarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDEF/info,
BEJT,Rowdi No 1,1990,1990s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEJT/info,
AFFX,Rowdiyijam Nasinchali,1990,1990s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/AFFX.jpg,https://indiancine.ma/AFFX/info,
BJHD,Rusthum Rudraiah,1990,1990s,,Senthilnathan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJHD/info,
BEEW,Sagara Geetham,1990,1990s,,Shanmuga Priyan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEEW/info,
BFYN,Sagara Theeram,1990,1990s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFYN/info,
BHNK,Sahasa Ghattam,1990,1990s,,N.K. Vishwanath,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHNK/info,
