film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
VWO,Mudda Mandaram,1981,1980s,,Jandhyala,,,Telugu,India,/static/posters/VWO.jpg,https://indiancine.ma/VWO/info,
VWR,Naa Mogudu Brahmachari,1981,1980s,,M.S. Kota Reddy,,,Telugu,India,/static/posters/VWR.jpg,https://indiancine.ma/VWR/info,
BIPJ,Nadhe Gelupu,1981,1980s,,Polavarapu Brahmananda Rao,,,Telugu,India,/static/posters/BIPJ.jpg,https://indiancine.ma/BIPJ/info,
VXN,Nenu Maa Aavida,1981,1980s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/VXN.jpg,https://indiancine.ma/VXN/info,
BFZV,Nepal Gudachari 999,1981,1980s,,Dorai-Bagavan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFZV/info,
BEUZ,Nomula Panta,1981,1980s,,P. Sekhar,,,Telugu,,/static/posters/BEUZ.jpg,https://indiancine.ma/BEUZ/info,
VXX,Nyayam Kavali,1981,1980s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/VXX.jpg,https://indiancine.ma/VXX/info,
WFE,Oorikichina Maata,1981,1980s,,Balaiah Mannava,,,Telugu,India,/static/posters/WFE.jpg,https://indiancine.ma/WFE/info,
WFF,Ooruki Monagadu,1981,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/WFF.jpg,https://indiancine.ma/WFF/info,
BFVJ,Pakkinti Ammayi,1981,1980s,,K. Vasu,,,Telugu,India,/static/posters/BFVJ.jpg,https://indiancine.ma/BFVJ/info,
VBB,Palu Neellu,1981,1980s,,Dasari Narayana Rao,,"Special Appearance: Dasari Narayana Rao, M. Prabhakar Reddy",Telugu,India,/static/posters/VBB.jpg,https://indiancine.ma/VBB/info,
VBH,Pandanti Jeevitham,1981,1980s,,Tatineni Rama Rao,,,Telugu,India,/static/posters/VBH.jpg,https://indiancine.ma/VBH/info,
VYO,Parvathi Parameshwarulu,1981,1980s,,M.S. Kota Reddy,,,Telugu,India,/static/posters/VYO.jpg,https://indiancine.ma/VYO/info,
VYQ,Patalam Pandu,1981,1980s,,S.D. Lal,,,Telugu,India,/static/posters/VYQ.jpg,https://indiancine.ma/VYQ/info,
BGKZ,Pedhala Brathukulu,1981,1980s,,V. Madhusudhana Rao,,"Guest Appearance: Chidatala Apparao, Achary, Lakshmi, Sharada, Potti Prasad Child Artist: Rohini",Telugu,India,/static/posters/BGKZ.jpg,https://indiancine.ma/BGKZ/info,
VZI,Pranaya Geetham,1981,1980s,,Parvataneni Sambasiva Rao,,,Telugu,India,/static/posters/VZI.jpg,https://indiancine.ma/VZI/info,
VCO,Prema Kanuka,1981,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/VCO.jpg,https://indiancine.ma/VCO/info,
VZN,Prema Mandiram,1981,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/VZN.jpg,https://indiancine.ma/VZN/info,
VZO,Prema Natakam,1981,1980s,,Katta Subbarao,,"Guest Appearance: Sarathbabu, Chakrapani, Nagabhusanam, Katta Subbarao",Telugu,India,/static/posters/VZO.jpg,https://indiancine.ma/VZO/info,
VZQ,Prema Pichi,1981,1980s,,C.V. Rajendran,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/VZQ/info,
VZR,Prema Simhasanam,1981,1980s,,Bheeram Mastan Rao,,,Telugu,India,/static/posters/VZR.jpg,https://indiancine.ma/VZR/info,
AMSO,Premabishekam,1981,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/AMSO.jpg,https://indiancine.ma/AMSO/info,
BFUK,Premaku Antham Edhi,1981,1980s,,S.A. Rajkannu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFUK/info,
AMQN,Priya,1981,1980s,,S.P. Chittibabu,,,Telugu,India,/static/posters/AMQN.jpg,https://indiancine.ma/AMQN/info,
VZX,Puli Bidda,1981,1980s,,V. Madhusudhana Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/VZX/info,
BDTC,Puli Govindu,1981,1980s,,I.N. Murthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDTC/info,
