film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
DCU,Meerabai,1940,1940s,,Bhimavarapu Narasimha Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCU/info,
DCM,Myravana,1940,1940s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCM/info,
DEO,Sumangali,1940,1940s,Drama,B.N. Reddi,,"This typical Vauhini melodrama is made by the unit responsible for Rohini's Grihalakshmi (1938): writer/cameraman Ramnoth, designer A.K. Sekhar, scenarist Raghavacharya and composer/lead star Nagaiah. Mobilising one of reformism's main motifs, widow remarriage, the film tells of the progressive Sathyam (Giri) who is loved by two women: his rustic cousin Parvati (Malathi) and the educated, fashionable and rich Saraswathi (Kumari). When Saraswathi discovers that she had been married and widowed as a child, preventing her from marrying again, all three protagonists are plunged into emotional turmoil. Eventually Parvati sacrifices her life so that Sathyam and Saraswathi can marry after all. Making plentiful use of symbols (e.g. the crucifix when Saraswathi is the victim of attempted rape), the film apparently drew inspiration from the Telugu reformist writer Kandakuri Veeresalingam Panthulu (1848-1919) (Nagaiah plays a white-haired character called Panthulu). Despite innovative camerawork and several musical hits by Nagaiah (e.g. Ada brathuke madhuram , Pasupukunkuma ), the film flopped when first released, almost sinking the Vauhini Studio.",Telugu,India,/static/posters/DEO.jpg,https://indiancine.ma/DEO/info,
DFH,Viswa Mohini,1940,1940s,"Musical, Drama, Fantasy, Romance",Y.V. Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DFH/info,
DFV,Apavadhu,1941,1940s,Drama,Gudavalli Ramabrahmam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DFV/info,
DGI,Bhaktimala,1941,1940s,,Harilal Desai,,"Story paying tribute to the Varkari tradition of Marathi saint poets. Radha (Bhanumathi), a devadasi (South Indian form of ritualised prostitution, in which the woman is wedded to god), converts herself into a worshipper of the saints. She is persecuted by the pimp Timmaya Sastry (Kondala Rao) and the villainous Brahmin Ramanujachari (Sitapathy). The hero Mohan (Panthulu) joins her struggle for social reform. When Ramanujachari has her framed for Mohan’s murder, she is saved through divine intervention. One of the best-known films of Haribhai Desai, a Gujarati graduate of the New York Institute of Cinematography as well as manager of Laxmi Pics and the Suvarna Studio in Poona, and the founder of the influential Bangalore-based Surya Film. This studio became a conduit for other Bombay-based directors (e.g. Sundarrao Nadkarni) to work in Tamil, Telugu and Kannada cinemas, bringing their influences of Marathi, Hindi and Gujarati cinema to the South.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGI/info,
DGR,Chandrahasa,1941,1940s,"Musical, Drama",N.L. Rangaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGR/info,
DGV,Chudamani,1941,1940s,,"Raja Sandow, P.K",,"Sandow’s elaborately scripted melodrama introduced the complicated Tamil entertainment formula into Telugu cinema. Madhusudhan (Anjaneyulu) is an Oxford graduate and a Madras- based businessman. Choodamani (Pushpavalli) is a beautiful rural orphan who turns down villain Raghava Rao’s offer of marriage. The villain is joined by Madhuri, a cranky woman seduced and abandoned by the hero, and they make trouble at Madhusudhan and Choodamani’s wedding. Madhuri bears the hero’s child but strangles the baby and abandons it in a garbage can but she is caught by Raghava Rao who blackmails the hero into bankruptcy and even causes the hero to suspect his own wife of adultery. In a fit of rage he murders his own child but the infant is magically revived by a holy man. The film has a clown, Girisan, who leaves his wife to adopt a Western lifestyle, ending up as a barber.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGV/info,
DGY,Daksha Yagnyamu,1941,1940s,,Chitrapu Narayanamurthy,,"Telugu mythological telling the story of the enmity between Shiva and Daksha, the father of Shiva’s consort Uma. When Daksha announces a yagna (ritual sacrifice), Shiva is the only god in the pantheon who is not invited, and Uma arrives alone. This crisis threatens to terminate the yagna before it can start, as Uma gives up her life and is resurrected as Parvati.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGY/info,
DHC,Devatha,1941,1940s,Drama,B.N. Reddi,,"A big success in spite of its controversial subject-matter and its unusually mobile camerawork breaking with the prevailing theatrical conventions adopted in South Indian cinema. The plot tells of the young Venu (Nagaiah) who returns to his family in the village after studying law in England. He has an affair with Lakshmi (Kumari), the maid, and she becomes pregnant. Due to marry the well-off and 'modern' Vimala (Rajarathnam). Venu tries to get rid of Lakshmi by offering her money but she refuses and leaves. As for Vimala, she lets Venu off the hook by eloping with a phony poet, Sukumar (Narayana Rao), so that Venu, who confessed his pre-marital affair to his mother, can try to make amends by marrying the lower-class Lakshmi. Mother and son, accompanied by the daughter Seeta (Suryakumari), set out in search of Lakshmi and locate her in Madras where she became a prostitute and then was jailed for assaulting the madam. All are reconciled. The film questions both the established class divisions and the sexual mores of its depicted social milieu. As with all of Nagaiah's early films, this is a musical hit with perennial songs like Adigo andiyala ravani , Radhe chali and Evaru makinka saati (by Rajarathnam), and Vendikanchalalo and Kroorakarmammulu (by T. Suryakumari). The melodrama re-established Vauhini after the financial disaster of Sumangali (1940), although diluting the reformist commitment of earlier films by the Reddi/Ramnoth/Raghavacharya/A.K. Sekhar combination. A review in Ananda Vikatan (20.7.1941) welcomed the film, exclaiming: 'Oh gods and goddesses! We wanted to portray you as heroes and heroines in our films. That's what we said when we produced talkies. No god/goddess objected to that. [T]hen we came down to Puranic characters - on to bhaktas, maharajahs, zamindars, millionaires and thence to the common man. But none had thought to make the servant maid the heroine of a film.' Realism in this context meant deploying a new symbolic lexicon (cf. the seduction scene juxtaposed with a montage of sexy covers of glossy foreign magazines, erotic sculpture and calendar art).",Telugu,India,/static/posters/DHC.jpg,https://indiancine.ma/DHC/info,
DAT,Dharma Patni,1941,1940s,,P. Pullaiah,,"Elaborate melodrama with several typical Khandekar characters: the good prostitute, the irredeemably evil man, the vacillating youth. The prostitute Sridevi, charged with looking after the orphaned Radha, arranges for Radha’s marriage to Mohan. The evil Ananda Rao, who covets Radha, reveals Sridevi’s past to Mohan’s father and the wedding is called off. Mohan marries the independent-minded Uma, and when he is framed for murder by Ananda Rao it is Uma who eventually brings the original couple together. Shot in Kolhapur for a Bombay-based film company, the film derives from e.g. Marathi cinema’s Huns Pics, adapted into Telugu by scenarist Chakrapani (making his film debut). It is also remembered as Telugu superstar A. Nageshwara Rao’s first film, as a teenage actor.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DAT/info,
BHKH,Haravilasamu,1941,1940s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHKH/info,
DCL,Mahatma Gandhi Jeevithamu,1941,1940s,,Dr. P.V. Pati,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DCL/info,
DJN,Parvathi Kalyanam,1941,1940s,,Ghantasala Balaramaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DJN/info,
DLD,Tenali Ramakrishna,1941,1940s,,H.M. Reddy,,"Tenali Ramakrishna (aka Tenali Raman, the hero of many popular morality tales) was a jester in the court of Krishnadeva Raya, who ruled over the Vijayanagara empire at its pinnacle (1509-30). The rather wordy film opens with the child Ramakrishna (Master Raju) being admonished for telling unpalatable truths exposing the duplicity of the elders: when the old and twice-married widower Karanam wants to marry 9-year-old Saubhagyam, Ramakrishna masquerades as the child bride and prevents the marriage. His reputation as a principled prankster grows and as an adult (Lakshmanaswamy) he wins a seat in Krishnadeva Raya’s court as a poet by dressing up as a folk entertainer. In the court he comes up against the scheming Brahmin Tatacharya, who interprets divine signs to enhance his own wealth. When the king’s aged mother dies leaving an uneaten mango, Tatacharya foretells that her soul will never find peace unless all the Brahmins are given mangoes made of gold. Ramakrishna replies that his own mother died with an unfulfilled desire to be branded with a hot iron, and he arranges to have all the Brahmins branded instead. Ramakrishna’s ready wit also saves the king from losing his empire. L.V. Prasad played two roles in the film: the minister Timmarasu and the corrupt matchmaker who arranges the marriage of the 9-year-old girl with the aged Brahmin. Tenali Ramakrishna stories were extensively filmed (e.g. B.S. Ranga’s Telugu/ Tamil/Kannada trilingual, Tenali Ramakrishna/Tenali Raman, 1956).",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DLD/info,"Ramakrishna is a poet and scholar in the Telugu and Sanskrit languages whose talent is not recognised in his hometown Tenali. To earn a living, he migrates to Hampi with his wife Kamala and son Madhava. On his way to Hampi, he stops at a Kali temple. He is initially terrified looking at the goddess' idol and the animal sacrifices made to please her. That night, Kali appears before him and grants a boon: he must choose either wisdom or wealth. Ramakrishna opts for both, which angers Kali. She warns him that he might end up as a Vikatakavi (jester poet) whose wisdom is useful solely for entertaining others. Ramakrishna accepts this as a blessing and asks Kali to save him from further dangers. The goddess agrees and disappears.
Ramakrishna reaches Hampi and approaches Tatacharya, the royal priest of the Vijayanagara Empire, to find employment in the court of King Sri Krishnadevaraya. Neither Tatacharya nor his assistants help him, and he leaves dejected. However, he finds an opportunity when Krishnadevaraya is unable to distribute 17 elephants among three brothers as instructed in their deceased father's will. Ramakrishna solves the problem and Krishnadevaraya appoints him as a member of court. With his wit and loyalty, Ramakrishna soon earns the respect of all the court's members with the exception of Tatacharya who sees him as a problem.
The Deccan sultanates of Berar, Ahmednagar, Bidar, Bijapur, and Golconda—decide to wage a war on the Vijayanagara empire with united military forces. They send Kanakaraju, a spy, to Hampi where he meets Ramakrishna, who happens to be a distant relative. A few days later, Kanakaraju tries to assassinate Krishnadevaraya, and Tatacharya blames Ramakrishna for giving shelter to a spy. As Ramakrishna is about to be executed on the King's orders, he overhears a conversation between another spy and the court's astrologer. The spy bribes the astrologer to influence Krishnadevaraya to postpone the war on Bijapur so they have time to make proper preparations. Ramakrishna escapes and meets Prime Minister Timmarusu who helps him reveal the astrologer's intentions. The astrologer is killed, and Tatacharya, who believed in him in good faith, is accused of trying to backstab the king. Ramakrishna intervenes and Tatacharya is saved, improving their relationship.
The Bahmani Sultanate then sends the courtesan Krishnasani to Hampi. With her acclaimed dancing skills, she manages to attract the attention of Krishnadevaraya, who finds himself besotted by her wit and sensuousness. He issues orders that anyone who enters his private chamber will be beheaded and spends time with Krishnasani for months. Timmarusu and Ramakrishna learn that the Sultans are planning to take advantage of the King's inaccessibility and will soon launch a combined attack on Hampi. Worried about the state of affairs, Ramakrishna ignores the King's order and enters his abode dressed as a woman, but is ignored and expelled from the kingdom.
Meanwhile, Krishnadevaraya's wife Tirumala Devi falls seriously ill, and he finally realises his mistakes. Once the King is back at his palace, Ramakrishna manages to enter Krishnasani's chamber again, this time under the guise of a saint. He catches her red-handed with her gang of spies, and signals to the hidden soldiers to surround her. She kills herself preferring a dignified death. Ramakrishna wishes to leave for Delhi to convince Emperor Babur not to send his elephantry to support the Sultanate in the war.
Ramakrishna reaches Delhi and meets Babur in the guise of an aged fakir. He sings his praises until he empties all the gold coins Babur has. Babur invites him to his palace to gift him properly. Ramakrishna goes to Babur's palace. He introduces himself as one of the innocent citizens of the Vijayanagara empire who will suffer if Babur extends his support to the unjust Sultanate. Babur is convinced and calls his elephantry back. Dismayed at the sudden turn of events, the Sultanate calls off the war. Krishnadevaraya learns about Ramakrishna's efforts in stopping the war from Timmarusu. Remorseful, Krishnadevaraya invites Ramakrishna to rejoin the court; he gladly agrees."
DLA,Thalli Prema,1941,1940s,,Jyotish Chandra Sinha,,"Marital melodrama promoting the image of the ideal woman as a long-suffering and self sacrificing wife. Santha (Kannamba) is the exemplary but still childless wife of Krishna Rao (Anjaneyulu). When all rituals fail, she accepts her evil sister-in-law Durgabai’s (Sheshamba) suggestion that her husband take a second bride, Kamala (Hemalatha). Durgabai and Kamala then combine to eject Santha from the house in spite of her sudden pregnancy. She gives birth to a son but gets separated from the child, which is raised by a local zamindar. Kamala turns out to be the real villain and sends an assassin to kill the child. Eventually the husband has a change of heart and rescues the child himself; Kamala obligingly commits suicide, thus restoring the original happy couple.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DLA/info,
DLB,TharaShashank,1941,1940s,,Raghupati Surya Prakash,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DLB/info,
DMF,Babruvahana,1942,1940s,,R.S. Prakash,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DMF/info,
DMI,Bala Nagamma,1942,1940s,,"C. Pullaiah, Balkrishna Narayan Rao",,"Gemini's megahit launched a very popular and uniquely Telugu genre of fantasy films derived from folk theatre (e.g. K.V. Reddy's films , esp. Patala Bhairavi , 1951). The film adapts the Telugu folk Burra Katha to a reformist idiom to tell the story of a woman, Balanagamma (Pushpavalli), who is abducted by an evil magician, Mayaka Marathi (Subba Rao). She keeps his amorous advances at bay for twelve years, claiming to be engaged in a ritual act of penance, after which her son rescues her. Known for its spectacular costumes and sets, its music and elaborate special effects. Kanchanmala played the role of the wicked stepmother. A lawsuit with Vasan following on from the film halted her career for almost a decade.",Telugu,India,/static/posters/DMI.jpg,https://indiancine.ma/DMI/info,
DMP,Bhaktha Prahladha,1942,1940s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DMP/info,
DGJ,Bhale Pelli and Tarumaru,1942,1940s,,S. Jagannath,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DGJ/info,
DNI,Deenabandhu,1942,1940s,,M.L. Tandon,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DNI/info,
DOE,Jeevanmukthi,1942,1940s,,Lanka Satyam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DOE/info,
DPW,Patni,1942,1940s,Drama,Gudavalli Ramabrahmam,,"Ramabrahmam ( Malapilla, 1938 ; Raitu Bidda, 1939 ) departs radically from his earlier style, adapting the Kannagi legend (cf. Kannagi, 1942) of Silapathikaram with Rushyendramani in the title role and future director Prakash Rao as her husband Kovalan. Given Ramabrahmam’s political inclinations, this version may have addressed the colonial present more directly than Jupiter Pics’ version. Kovalan and Kannagi lived happily till the danseuse Madhavi (played by Hymavathi) entered Kovalan's life. He attended the maiden dance performance of the voluptuous Madhavi in the King's court. Pleased with her performance, the Chola king gifted her gold coins and the customary green leave garland. Madhavi's mother Chitra (Surabhi Kamalabai) auctioned the garland as per tradition and Kovalan bid the highest amount thus becoming the lord of Madhavi who by then fell in love with him. Kovalan's friend Velu (Rallabandi Kutumba Rao) had an amorous eye on Madhavi and was dismayed at being forestalled in the bid. Passionately in love with Madhavi, Kovalan lost all his wealth including his wife's jewels to please her mother. Kovalan went to Madurai with his wife to sell the diamond anklet that she gave him to restart business. He met a goldsmith (Vangara Venkata Subbaiah) for this purpose. The vicious goldsmith who stole the Pandyan queen's (Annapurna) precious anklet puts the blame on Kovalan. Without verifying the facts, the angry King (Kocharlakota Sathyanarayana) orders that Kovalan be executed. Kannagi hustles to Pandyan king's court where she proves that hers was a diamond anklet whereas the queen's anklet was of pearls and blames him for punishing Kovalan without bothering to verify the facts. In a fit of rage she curses the city where injustice was done to her innocent husband. The Pandyan king and queen die out of shock and a feeling of guilt. The city too was engulfed by a fire. Before Kannagi ends her life, Lord Siva (choreographer Bholanath Sarma) and Parvathi (Samrajyam) appear. Kannagi was deified on the nearby Murugavel hill and even today people worship her as Patni devi . The film ends on this note.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DPW/info,
DQW,Santha Balanagamma,1942,1940s,,S.V.S. Ramarao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DQW/info,
DQQ,Satyabhama,1942,1940s,,Y.V. Rao,,"Y.V. Rao also plays the lead, Krishna, in this mythological derived from the Mahabharata. Krishna restores the Syamantak gem from the bear- king Jambavanta to Shatrujit, receiving in return the hand of Shatrujit’s daughter in marriage. The film is sometimes presented as an early example of the introduction of low Tamil comedy into Telugu cinema.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DQQ/info,
DRH,Sumathi,1942,1940s,,Kadaru Nagabhushanam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DRH/info,
DSW,Bhagyalakshmi,1943,1940s,,P. Pullaiah,,"Melodrama about unrequited love. The music teacher Srinivasa Rao (Nagaiah) loves Bhagya Lakshmi (Malati) but her parents arrange for her to marry another man, Vishwanatha Rao (Giri). When the lovesick hero spurns the vamp Kamakshi, she starts a rumour suggesting Srinivasa Rao is having a sexual affair with Bhagya Lakshmi, causing the heroine to be thrown out of her home. Eventually the hero patches up the marriage between Bhagya Lakshmi and Vishwanatha Rao. Nagaiah hired Pullaiah to direct his first independent production designed to refurbish the star's heroic screen image after playing second leads and Saint films at Vauhini. The film had one classic Nagaiah song hit, Ashu nirasha . According to V.A.K. Ranga Rao, this was the first time in Telugu cinema that a playback singer, R. Balasaraswathi, received an explicit credit for her Kamala Kotnis songs, acknowledging that actors did not always sing their songs.",Telugu,India,/static/posters/DSW.jpg,https://indiancine.ma/DSW/info,
DMO,Bhakta Potana,1943,1940s,"Biography, Drama",Kadiri Venkata Reddi,,"Nagaiah's debut in the saint film genre sees him as Bammera Potanamatya, aka Bhakta Potana, a farmer who, allegedly on orders from Rama, adapted the Sanskrit Bhagvata into Telugu. The king insists that Potana should dedicate his translations from Sanskrit to him. The king's efforts to appropriate Potana's text are foiled by divine intervention, once when Hanuman protects him and his family from the king's soldiers, and in the film's finale when the soldiers, trying to demolish Potana's home, find the king's palace being magically destroyed instead. The film was a major hit and including songs like Sarvarnangalanama , Nannu vidichi kadalakura and Pavanaguna nama , encouraging Nagaiah to direct a sequel, Thyagayya (1946). The former actress Bezwada Rajarathnam sang playback for the dancer Samrajyam.",Telugu,India,/static/posters/DMO.jpg,https://indiancine.ma/DMO/info,
DTW,Garuda Garvabangam,1943,1940s,,Ghantasala Balaramaiah,,"Mythological featuring a contest between Garuda (the eagle) and Hanuman (the monkey god), regarded as Vishnu’s two most trusted followers. Although Garuda can see the original Vishnu avatar underneath Vishnu’s current incarnation as Rama, Hanuman has greater access to Rama, his temporal master. The film, adapted from a stage play, was noted mainly for Bhanumathi’s singing, re-released in HMV’s series Alanati Andaalu .",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DTW/info,
DUT,Krishna Prema,1943,1940s,,H.V. Babu,,"This major musical hit, made at the Vel Pics Studio in their characteristic mythological genre, tells of Radha’s (Shantakumari) devotion for Krishna (Venkateshwara Rao), which is supposed to exemplify divine love. Her love is scorned both by Radha’s sister Chandravali (Bhanumathi) and by Krishna’s wife Satyabhama (Himavathi). Krishna wins over Chandravali by impersonating her husband Chandragopa (Addanki). He then impersonates Radha herself to prove that divine love transcends sexual difference. The film united the three best-known Telugu actress-singers: Shantakumari, Bhanumathi and T. Suryakumari (as the trouble-making Narada). Between them they had several numbers including Godumu krishna , Chiluka palkuladana Repe vastadanta gopaludu and Oogave uyyala that have become cultural legends. Addanki and Bhanumathi together sang Ekkadunnave pilla .",Telugu,India,/static/posters/DUT.jpg,https://indiancine.ma/DUT/info,
DWB,Panthulamma,1943,1940s,,Gudavalli Ramabrahmam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DWB/info,
DWD,Pathi Bhakthi,1943,1940s,,P.S. Srinivasa Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DWD/info,
DNV,Satyame Jayam,1943,1940s,,H.M. Reddy,,"Folk-tale about a thief (L.V. Prasad) who is scapegoated to divert attention from the real enemy, the decadent minister of a kingdom. The king eventually realises the truth when he goes out in disguise and finds himself assisting the thief in robbing the royal safe, an adventure which shows the thief to be a decent fellow. The film apparently claimed to promote Gandhian ideals.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DNV/info,
BMLO,Anavasara Prayanam,1944,1940s,,A.P. Sinha,,"The Telugu version of the film ""Spare the Wheel"". During the war time, ""National Needs Come First. Travel Only When You Must."" Dubbing director of Telugu version is Ramamurthy.",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BMLO/info,
DYN,Bhakta Kabir,1944,1940s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DYN/info,
DTD,Chenchu Lakshmi,1944,1940s,,S. Soundararajan,,"Mythological continuing the often-filmed Vishnu Purana legend of Prahlada and Hiranyakashapu. After the demon Hiranyakashapu is destroyed, Vishnu’s (Narayana Rao) consort Lakshmi (Kotnis) takes the earthly form of a chenchu (tribal) to soothe and entice Vishnu out of his rage. Her success, marriage and eventual recognition as the goddess forms the major part of the film. Mainly known for Subburaman’s innovative score. For his debut film, he drew on Latin American music for the credit sequence and to accompany a tribal dance. Nagaiah plays the tribal woman’s father. A 1958 remake starring A. Nageshwara Rao and Anjali Devi was a major hit (made by B.A. Subba Rao).",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DTD/info,
DZD,Circus King,1944,1940s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DZD/info,
EBD,Oka Roju Raju,1944,1940s,,Aamancharla,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EBD/info,
ECC,Samsara Naradi,1944,1940s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/ECC/info,
DQU,Sri Seeta Rama Jananam,1944,1940s,,Ghantasala Balaramaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DQU/info,
ECQ,Thasildar,1944,1940s,Drama,Y.V. Rao,,"Y.V. Rao’s best-known film as actor is a satire on the mania for Westernisation among India’s lower- level bureaucrats. A minor tehsildar (revenue collector) (Y.V. Rao) marries the naive, rural Kamala (Bhanumathi) and instantly wants her to adopt Western fashions, learn English and walk in high-heeled shoes. This leads to ludicrous situations and at a tea party hosted by the collector she feels publicly humiliated. The tehsildar rejects Kamala in favour of Rajani (Kotnis), a ‘modern’ lady who first has Kamala evicted from the house and then goes on to ruin the Tehsildar financially, causing him to be arrested for embezzlement. With, e.g. Grihapravesham (1946) , L.V. Prasad later continued the satires on blind Westernisation.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/ECQ/info,
DYT,Bheeshma,1945,1940s,,Chitrapu Narayanamurthy,,Advertisement of the film,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/DYT/info,
EEX,Maya Lokam,1945,1940s,"Musical, Drama, Romance",Gudavalli Ramabrahmam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EEX/info,
EFH,Paduka Pattabhishekham,1945,1940s,,Kadaru Nagabhushanam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EFH/info,
EFX,Returning Soldier,1945,1940s,Documentary,Ellis Duncan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/EFX/info,
EGM,Valmiki,1945,1940s,,"M.L. Tandon, Ellis Duncan",,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EGM/info,
EHM,Bhaktha Tulasidas,1946,1940s,,Lanka Satyam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EHM/info,
EIU,Gruha Pravesam,1946,1940s,Drama,L.V. Prasad,,"The studio associated with Ramabrahmam’s work commissioned the new director Prasad to film a reformist story simultaneously critiquing Westernisation and the feudal practice of arranged marriages (representing the views of scenarist Gopichand). Prasad turned it into a satire of the reformist social itself. The film was supposed to contrast the misogynist bachelor Somalingam (Prasad) with the ‘modern’ Janaki (Bhanumathi) who insists on her equal rights. Instead, it opens with the culturally loaded scene of Janaki playing badminton and her feminism is presented as strident and disruptive. Janaki’s stepmother (Hemalatha) tries to force a marriage between her brother the anglophile Ramana Rao (Anjaneyulu) and Janaki, even though Ramana Rao has a girlfriend, Lalita (Sriranjani). Eventually Janaki and Somalingam devise a plot, embroiling them in many hypocrises, to get Lalita and Ramana Rao married. Middle-class anglophilia is also ridiculed through Anjaneyulu’s character, dressed in a three-piece suit and singing a couple of English songs. Bhanumathi’s sentimental Amma nee nayanammulla ashajyothula ninduga velugenamma was a hit song.",Telugu,India,/static/posters/EIU.jpg,https://indiancine.ma/EIU/info,
EKP,Mangala Suthram,1946,1940s,,D.S. Kotnis,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EKP/info,
EEW,Maya Machindra,1946,1940s,,P. Pullaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/EEW/info,
