film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
BHOY,Allam Bellam,2010,2010s,,Sasisekhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHOY/info,
BHCJ,Anaganaga Oka Aranyam,2010,2010s,,Sekhar Chandra,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHCJ/info,
AXEX,Andhari Banduvaya,2010,2010s,,Chandra Siddhartha,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXEX/info,
BDJL,Anthariksha Veerulu 3D,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDJL/info,
BHFU,Antharyuddham,2010,2010s,,Anant Narayana Mahadevan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHFU/info,
BDUL,Aunty Uncle Nandagopal,2010,2010s,,D.V.K. Nageshwara Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDUL/info,
BHZH,Awara,2010,2010s,,N. Linguswamy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHZH/info,
BJBK,A B C D,2010,2010s,,Y. Venkata Reddy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJBK/info,
CTLL,badmash,2010,2010s,,Vandemataram Srinivas,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CTLL/info,
BGAE,Badmash,2010,2010s,,Vandemataram Srinivas,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGAE/info,
BHAE,Ballem,2010,2010s,,Hari (Dir),,"Telugu dubbed version of ""Seval""",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHAE/info,
BIYO,Basic Instinct 3,2010,2010s,,Javier Elorrieta,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIYO/info,
AXFZ,Bava,2010,2010s,,Rambabu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXFZ/info,
AXGO,Betting Bangarraju,2010,2010s,,E. Sathibabu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXGO/info,
BEDJ,Bhageeradhudu,2010,2010s,,Giri Reddy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEDJ/info,
BDOZ,Bhairava,2010,2010s,,Poluri Srinivasa Reddy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDOZ/info,
BFEW,Bheemili Kabbadi Jattu,2010,2010s,,Tatineni Satya,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFEW/info,
CSYN,Bheemli Kabadi Jattu,2010,2010s,,Tatineni Satya,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CSYN/info,
BHDW,Big B,2010,2010s,,Amal Neerad,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHDW/info,
AXGY,Bindass,2010,2010s,,Veeru Potla,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXGY/info,
BHXZ,Brahmalokam To Yamalokam Via Bhulokam,2010,2010s,,Gollapati Nageswara Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHXZ/info,
AXHT,Brindavanam,2010,2010s,,Vamsi Paidipalli,,"Krish (NTR) is the son of a billionaire businessman (mukesh Rishi). He has a girl friend Indu (samantha). Her friend Bhoomi (kajal) wants to pursue her higher studies and lands in trouble when her father (Prakash Raj) wants to marry her to his nephew (Ajay). Her grandfather (Kota Srinivasa Rao) convinces her dad, saying that she already likes someone in the city so her dad asks her to bring her lover home. Indu asks Krish to go as Bhoomi's Lover. Meanwhile, Bhoomi's uncle (Srihari), and her father (Prakash) live apart in two adjacent villages. The two families are feuding with each other. Krish is hated by Bhoomi's entire family and he has to overcome many things in his attempt to get everyone to love him.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXHT/info,
AXHV,Broker,2010,2010s,,R.P. Patnaik,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXHV/info,
AXHY,Buridi,2010,2010s,,E.V.V. Satyanarayana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXHY/info,
BFHS,Cara Mazaka,2010,2010s,,Ramanarayanan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFHS/info,
BFPX,Chalaki,2010,2010s,,K. Madesh,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFPX/info,
BGHX,Chapter 6,2010,2010s,,R. Surya Kiran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGHX/info,
BFVD,Charles Anjels 5,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFVD/info,
BEJF,Chethilo Cheyyesi,2010,2010s,,Simha Sri Midde,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEJF/info,
BELX,Clash of the Titans,2010,2010s,,Louis Leteriyyar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BELX/info,
AXRD,Collector Gari Bharya,2010,2010s,,Tekula Krupakar Reddy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXRD/info,
AXIY,Comedy Express,2010,2010s,,Srinivas Kasturi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXIY/info,
CSZP,Cyco,2010,2010s,,Srikanth Kandragula,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CSZP/info,
AXJJ,Dammunnodu,2010,2010s,,B.V.V. Chowdhary,,"Based in a village in Andhra Pradesh, Marthandi Subhas Chandra Bose lives an impoverished lifestyle with his parents and sister, Gayetri. His efforts to find employment are frustrated as he cannot afford to bribe his prospective employer while dreaming of becoming a police officer. When village elder, Balram, asks him to travel to Hyderabad to meet the MLA, he does so along with Gayetri and some friends - but ends up in a violent clash - while Gayetri is sexually molested by a police inspector and the MLA himself. When Bose rescues her, the MLA shoots him, misses, hits Gayetri instead and she loses her voice. Silent, brooding and embittered he withdraws into himself, gets into frequent fights to save oppressed persons, and is regarded as a trouble-maker. After he rescues S.P. Arvind Kumar and his family, he is encouraged to become a constable, and he does so. His first posting is in Gajawaka near Vizag which is under the command of Circle Inspector Baapji. It is here Bose will find his life endangered by not only an enraged MLA, but also a gangster, Durga Chintamani, and must also face off against senior police officers.","Telugu, Hindi, Bhojpuri, English",India,/static/placeholder_poster.svg,https://indiancine.ma/AXJJ/info,
AXJM,Darling,2010,2010s,,A. Karunakaran,,"Hanumantha Rao and Vishwanath are old college buddies. Their young children, Prabha and Nandini respectively, are also friends. But in the 1980's they are separated as Vishwanath moves with his family from India to Switzerland. Years pass and Prabha is now a grown man and a leader of music group. When he rejects the advances of gangster's daughter, he finds himself in hot water. The gangster tries to force Prabha into marriage, and the only way to save himself is to convince the sentimental don that his heart is already taken. Prabha begins to narrate the story of his journey to Switzerland where he crossed paths once again with his childhood sweetheart Nandini...",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXJM/info,
BFAG,Dasanna,2010,2010s,,D.S.P,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFAG/info,
BJPG,Deera,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJPG/info,
AXJR,Desadrohi,2010,2010s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXJR/info,
BEAW,Deva Kanyalu,2010,2010s,,Prabhakaran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEAW/info,
BEQE,Deyyala Veedhi,2010,2010s,,Samuel Bayer,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEQE/info,
BELY,Dhaiva Putrudu,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BELY/info,
BEVC,Dhoom Dhaam,2010,2010s,,Sivanand Yalala,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEVC/info,
AXKF,Don Seenu,2010,2010s,,Gopichand Malineni,,"After getting his step-mother, Bhavani, upset by calling her by name, young Chander Babu, a fan of 'Don' Amitabh Bachchan, leaves home - with just one motive - to become known and feared as a gangster. When he grows up he is nowhere close to being one, and decides to join Shakti Nath's gang. The latter accepts him on the condition that he travels to Germany and woo Dipti, the sister of rival gangster, Narsingh, to which he agrees. Upon arrival, Shakti's goon identifies Dipti and Chander sets out to woo her - not realizing that the woman he is attempting to woo is actually Priya, the sister of none other than Shakti himself. In the process of wooing Dipti he will also end up in the bad books of a Dubai-based gangster, Pravin Duggal, who has arranged to get his son, Navin, married to Dipti - at any and all costs.","Telugu, English",India,/static/placeholder_poster.svg,https://indiancine.ma/AXKF/info,
BHVD,Dopidi,2010,2010s,,Dharani,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHVD/info,
CTAH,Dr. Chakravarthy,2010,2010s,,,,"It is a story of the protagonist who at a very young age was unable to provide medical support and helplessly watches his mother die. He determines to be a doctor and do all hard work, passes the exam and after he reaches the goal of his life, fate intervenes again putting his dear sister in a situation similar to his mother. He is again helpless. Now he is all alone. But fate has another test for his as He saw his sister once again, But in another woman. Dr. Chakravarthy is a Journey of brother and sister, which is full of emotional and defines the definition of relationship.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CTAH/info,
CTAI,Dreadful Fate,2010,2010s,,Dulam Satyanarayana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CTAI/info,
BEHC,Droham,2010,2010s,,Murugas,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEHC/info,
AXLA,Em Pillo Em Pillado,2010,2010s,,A.S. Ravi Kumar Chowdary,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXLA/info,
AYGU,Emaindhi Eevela,2010,2010s,,Sampath Nandi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AYGU/info,
BDQG,Enter The Dragon 3,2010,2010s,,Tony Maa,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDQG/info,
BGAQ,Gaja Dongalu,2010,2010s,,Nanduri Veeresh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGAQ/info,
AXMB,Gayam 2,2010,2010s,,Praveen Sri,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXMB/info,
BIBP,Gladiator 2,2010,2010s,,Sargi Badron,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIBP/info,
BDXP,Glamour,2010,2010s,,P. Satya Reddy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDXP/info,
AXML,Golimaar,2010,2010s,,Puri Jagannath,,"Working with a hotelier as a child, young Gangaram/Vijaykant fulfills his dream of becoming a police officer in Hyderabad, Andhra Pradesh. Shortly after his appointment as Sub-Inspector, he dramatically apprehends some criminals, DIG Bharath Nandan appoints him as an Encounter Specialist, gives him a separate police station, four assistants, and complete authority to kill known gangsters. Gangaram unleashes a reign of terror, killing many gangsters, and forcing many others to flee and/or give up on crime altogether. He sets up his own network with the assistance of prostitutes and other petty criminals that he bails out, and with the reward money from the Government, sets up an orphanage. A pretty Event Organizer/male-hater, whose mother, Arundhati, also a male/marriage-hater, is impressed and falls in love with him. After he eliminates gangster Talwar, he is all set to travel to Kenya to confront the second, more deadly gangster, Khalid, whose roots are in Kuala Lumpur, Malaysia. For this purpose, he is asked to tender his resignation, to which he agrees. And it is this decision that will result in his arrest for Extortion and accepting bribes.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXML/info,
BFLK,Gudu Gudu Gunjam,2010,2010s,,K. Veeru,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFLK/info,
AXMU,Gullu Dada Returns: No Compromise.. Only Fight...!,2010,2010s,,"Aziz Naser, Anil Boyidapu",,"After witnessing the grand wedding party of his U.S.-based friend, Abdul, Hyderabad-based Aziz, who runs a computer-based business, wishes to also have a grand celebration. With the help of Sharma, his parents arrange his wedding with Zaara, and Aziz takes a no-surety interest-bearing loan of Rs.4 Lakhs from a gangster, Gullu Dada. The wedding does take place and after a few days Aziz returns to work and find the place under lock and key. Upon entering the premise he finds everything gone and a note from his employee clarifying that the latter had sold everything in order to re-locate to Dubai. With no income being generated, Aziz will soon find his life turned upside down when Gullu and his goons, Advance and Mogambo, come looking for him.","Hindi, Urdu, Telugu, English",India,/static/placeholder_poster.svg,https://indiancine.ma/AXMU/info,
AXNA,Happy Happyga,2010,2010s,,Priya Saran,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXNA/info,
BJTU,Harry Potter 7,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJTU/info,
BDRK,Hasini,2010,2010s,,B.V. Ramana Reddy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDRK/info,
BEWH,High School,2010,2010s,,Narasimha Nandi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEWH/info,
BGBR,Hisssss,2010,2010s,,Jennifer Lynch,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGBR/info,
BETF,Iddaru Ammayila Vintha Sambandam,2010,2010s,,Shamim Sarif,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BETF/info,
BDXT,Indhu,2010,2010s,,P. Vasu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDXT/info,
AXOV,Inkosari,2010,2010s,,Suman Pathuri,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXOV/info,
BDIU,Iron Man 2,2010,2010s,,Jon Favreau,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDIU/info,
BDIB,Jackie Chan Jetli Tony Ja,2010,2010s,,Wilson Yip,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDIB/info,
BGHT,Jadhugallu,2010,2010s,,Sai Prakash,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGHT/info,
CTCF,Jai Bhadrakali,2010,2010s,,Kodi Ramakrishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CTCF/info,
BEQP,Jala Pralayam,2010,2010s,,J.K. Mon,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEQP/info,
BJUG,Joru,2010,2010s,,Nagesh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJUG/info,
BFFA,Joy,2010,2010s,,B. Raja,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFFA/info,
AXPN,Jummandi Nadam,2010,2010s,,K. Raghavendra Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXPN/info,
AXQH,Kalavar King,2010,2010s,,L. Suresh,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXQH/info,
BFEL,Kaluva,2010,2010s,,M. Sridhar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFEL/info,
CTCW,Kannaram Kolours,2010,2010s,,Amarnath Sandipamu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CTCW/info,
BJHV,Kantri Mogudu,2010,2010s,,Indrajit Lankesh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJHV/info,
BJIS,The Karate Kid,2010,2010s,,Harald Zwart,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJIS/info,
BEUY,Karma,2010,2010s,,Adivi Sesh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEUY/info,
AXQI,Kathi,2010,2010s,,A. Mallikarjun,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXQI/info,
AXQP,Kathi Kantharao,2010,2010s,,E.V.V. Satyanarayana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXQP/info,
AXQQ,Kedi,2010,2010s,,Kiran,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXQQ/info,
BGDI,Khadga Veera,2010,2010s,,Korean,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGDI/info,
AXQS,Khaleja,2010,2010s,,Trivikram Srinivas,,"The story revolves around a remote village in Andhra Pradesh plagued by a strange disease killing a lot of people. The soothsayer of the village predicts that God would come to their village for rescue. Meanwhile, Raju (Mahesh Babu) a cab driver in Hyderabad goes to Rajasthan to handover an insurance cheque to a man's family who dies in his car. In a strange situation, Raju meets a man from the village and gets to know about their problem. Soon Raju realizes he is none other than the God-sent, the soothsayer predicted, and the rest of the story is all about how Raju takes up the responsibility to rescue the village from the clutches of evil.","Telugu, Hindi, English",India,/static/placeholder_poster.svg,https://indiancine.ma/AXQS/info,
CTDD,Kiccha Huccha,2010,2010s,,Chi Gurudutt,,,"Kannada, Telugu, Hindi",India,/static/placeholder_poster.svg,https://indiancine.ma/CTDD/info,
BGCJ,Kiran Bedi,2010,2010s,,N. Om Prakash Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGCJ/info,
AEXG,Komaram Bheem,2010,2010s,,Allani Sridhar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AEXG/info,
AXRB,Komaram Puli,2010,2010s,,Surya S.J.,,,"Tamil, Telugu",India,/static/placeholder_poster.svg,https://indiancine.ma/AXRB/info,
CSZL,Kotha Bandham,2010,2010s,Family,Tekula Kripakar Reddy,,"Is it going to be a 'new' relationship that Prakash Raj and Bhumika are going to share as husband and wife in the film Kotha Bandham? The mature actors are pairing up for a sensitive story that revolves around their relationship. The film is directed by debutante Kripakar Reddy and mainly details the emotions and feelings shared by the couple. The Naitional Awardee Prakash Raj plays an IAS officer and Bhumika will be seen as a management graduate. So, are they going to lecture on how an ideal husband and wife should be or are they going to be miffed with each other?",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CSZL/info,
BDMM,Kothimooka,2010,2010s,,A.V.S,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDMM/info,
BDSG,Kungfu Fighter,2010,2010s,,Yip Wai Shun,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDSG/info,
BIYN,L Board,2010,2010s,,M. Vinod,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIYN/info,
BHLO,Ladies Jail,2010,2010s,,Derekwan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHLO/info,
AXRU,Lava Kusa: The Warrior Twins,2010,2010s,Animation,Dhavala Satyam,,"Lava and Kusa were born to mother Sita at Sage Valmiki's hermitage. They grew up learning the essence of Ramayana and master the art of war by using divine weapons from the guidance of Sage Valmiki. The story is about their thrilling childhood experiences blended with action, comedy and enchanting magical powers. On invitation the twins set off to Ayodhya to recite Valmiki Ramayana in front of the King Rama. The twins learn that Mata Sita was sent to vanvas by Lord Rama. They return from Ayodhya with anger and rage towards lord Rama. Lord Rama performs Aswamedha yagna for the propriety of his kingdom. The twins happen to read the declaration of Lord Rama inscripted on a golden plate on the forehead on the horse, and arrests the horse. They hope that this would bring Lord Rama in front of them, so that they can question him regarding the ill treatment given to Mata Sita and to debate on Lord Rama's most acclaimed principle of dharma. They arrest the Aswamedha horse thus inviting the mighty Ayodhya Empire to a war against them.","English, Tamil, Hindi, Telugu, Bengali",India,/static/placeholder_poster.svg,https://indiancine.ma/AXRU/info,
BJLH,Lawrence,2010,2010s,,Arpudhan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJLH/info,
AXRV,Leader,2010,2010s,,Sekhar Kammula,,"Dr.Arjun Prasad is the son of the Chief Minister of Andhra Pradesh,who is killed in a bomb blast by naxals.He tries to become his father's successor by competing against his cousin,the closest contender for the post,Dhanunjay.He tries to eradicate poverty by preventing corruption and abolishing caste system after becoming the CM.Will he succeed,while the other politicians want him down and dead?",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXRV/info,
BEBO,Lenin,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEBO/info,
BJAM,Maa Annayya Bangaram,2010,2010s,,Jonnalagadda Srinivasa Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BJAM/info,
AXSK,Maa Nanna Chiranjeevi,2010,2010s,,P.A. Arun Prasad,,"Chiranjeevuli is a man who was a wealthy landowner and farmer, but his better-educated wife Neelima squandered his resources in investment schemes. Reduced to penury, his wife leaves him, and though she wants to take their son Vishwanath and give him a good education, Chiranjeevi (he goes by the shorter name, and his son thinks of him as a hero) takes the boy and struggles to find adequate jobs in Hyderabad to do this himself. He tells the boy that he is working for the CID and that the range of work he is doing, and the places they are forced to live in are part of his undercover mission.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXSK/info,
BHOO,Madhamrugam,2010,2010s,,Sameer,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHOO/info,
BEDQ,Madhanudu,2010,2010s,,Joseph,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEDQ/info,
BGGT,Madhubala,2010,2010s,,Sivaram Yadav,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGGT/info,
BJIJ,Magadheerudu Okkade,2010,2010s,,Sngmoo Lee,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJIJ/info,
BHBJ,Maha Yodhulu,2010,2010s,,Sylvester Stallone,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHBJ/info,
BHRB,Mainavathi,2010,2010s,,Erram Venugopal,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHRB/info,
AXTC,Manasara,2010,2010s,,T. Ravi Babu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXTC/info,
CTEN,Manasu Mamatha,2010,2010s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CTEN/info,
BEKS,Manava Mrugam,2010,2010s,,Ravi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEKS/info,
BESS,Manmadha Banam,2010,2010s,,K.S. Ravi Kumar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BESS/info,
BDGS,Marana Charitra,2010,2010s,,Babu Janardhan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDGS/info,
BIGK,Maro Charitra,2010,2010s,,Ravi Yadav,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BIGK/info,
AXTF,Maryadharamanna,2010,2010s,"Comedy, Revenge",S.S. Rajamouli,,"Goodhearted but unlucky bicycle-deliveryman Ramu learns that he owns five acres in his parents' hometown in Rayalaseema, and sets out to sell the land. He befriends his fellow train passenger, the beautiful and charming artist Aparna, called Appu for short. Appu's family welcome him, before realizing he is a descendant of their sworn enemy from a violent long-standing family feud. The family's own strict rules of hospitality require them to treat Ramu well while he remains under their roof, but they plan to kill him the moment he steps over the threshold...",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXTF/info,
BCEB,Maya Bazaar,2010,2010s,,Kadiri Venkata Reddi,,"Digitally remastered version of the original black and white version: Maya Bazaar (1957) Major Vijaya mythological following on from Reddy’s hit fantasy, Patala Bhairavi (1951) . Taken from the Mahabharata, it tells the legend of Abhimanyu’s (Nageshwara Rao/ Gemini Ganesh) marriage to Sasirekha (Vatsala in the Tamil version) (Savitri), assisted by Bhima’s son Ghatotkacha (Ranga Rao) and opposed by the wily Shakuni (Anjaneyulu/ Nambiar) who wants Sasirekha to marry one of the Kauravas. The film featured NTR in his first role as the Hindu god Krishna and includes an early version of one of Indian cinema’s favourite special effects: magic arrows spewing fire and water. One of the musical highlights is the wedding feast number Vivaha bhojanam. The Tamil version was credited to Chakrapani’s direction, which had a slightly different cast, and some compositions by Saluri Rajeshwara Rao.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BCEB/info,
BJWO,Mosagallaku Mosagadu,2010,2010s,,A. Venkatesh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJWO/info,
BILC,Mouna Ragam,2010,2010s,,Vijay Balaji,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BILC/info,
CTFF,Mr. Theertha,2010,2010s,,Sadhu Kokila,,,"Kannada, Telugu, Hindi",India,/static/placeholder_poster.svg,https://indiancine.ma/CTFF/info,
BHNI,Mruthyu Sikaram,2010,2010s,,Ebel Ferri,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHNI/info,
AXUP,Mukkanti,2010,2010s,,Rajkrishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXUP/info,
BEKL,My Name is Amrutha,2010,2010s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEKL/info,
AXVI,Nagavalli,2010,2010s,,P. Vasu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AXVI/info,
