film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
FZX,Samsaram,1950,1950s,,L.V. Prasad,,"A major melodrama hit about the fragmentation of a joint family made in the same year as Prasad’s seminal Shavukaru. After their joint appearance in Palletoori Pilla, also 1950, Telugu cinema’s two best-known stars, N.T. Rama Rao and A. Nageshwara Rao, again teamed up for this story about a middle- class government clerk Raghu (NTR), living happily with his wife Manjula (Lakshmirajyam), until his scheming mother Venkamma, his sister Kamakshi (Balasaraswathi) and her cowardly husband (Venkatramaiah) move into his house. Venkamma appropriates all of Raghu’s earnings and Kamakshi plots to have Manjula blamed for all that goes wrong in the household. Raghu, unable to pay his pregnant wife’s medical fees, loses his job and abandons his family. His brother Venu (Nageshwara Rao), a flirt who lives off his girlfriend Kamala (Pushpalata) and her rich father, eventually traces Raghu and finds him a job as a porter in a mill. Venu also manages to reunite the family. The film borrows the popular Tamil cinema convention of introducing a comic duo (here Venkatramaiah and Suryakantam) into the melodrama.",Telugu,India,/static/posters/FZX.jpg,https://indiancine.ma/FZX/info,
GAO,Shavukaru,1950,1950s,Drama,L.V. Prasad,,"Successful ruralist melodrama and a drawn out version of the Bombay Talkies dramas of Ashok Kumar and Leela Chitnis. Satyam (NTR), the son of the moneylender Chengaiah (Subba Rao), is supposed to marry the daughter, Subbulu (Janaki), of his neighbour, the farmer and village elder Ramaiah (Srivastsava). Problems arise and villainies are perpetrated until both men’s sons find themselves together in jail. Chengaiah then has a change of heart, the main villain, his helper Rangadu (Ranga Rao), is caught and the village is united again. The film, later remade as Enga Veetu Penn (1965), begins with a folk Harikatha performance, making a lyrical comment on the theme of miserliness as a social evil. NTR’s debut as leading man is often seen as launching a second generation of Telugu melodrama in which e.g. Ghantasala’s ‘rooted’ music (the song Palukaradate chiluka) and Chakrapani’s script marked a ‘realist’ departure from the pre-WW2 reform sagas. More importantly, this is the debut production of Vijaya Studios, demarcating itself from the earlier Vauhini style. Chakrapani’s script was later serialised in the journal Vijayachitra owned by the studio. Actress ‘Sowcar’ Janaki makes her film debut here. She appended the film’s title to her name from then on.",Telugu,India,/static/posters/GAO.jpg,https://indiancine.ma/GAO/info,
GAV,Sri Lakshmamma Katha,1950,1950s,Drama,Ghantasala Balaramaiah,,,Telugu,India,/static/posters/GAV.jpg,https://indiancine.ma/GAV/info,
FZV,Sri Sai Baba,1950,1950s,,Pattabhi,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/FZV/info,
GBD,Swapna Sundari,1950,1950s,"Drama, Love",Ghantasala Balaramaiah,,"‘Folklore’ fantasy in which a heavenly damsel (Anjali Devi) falls in love with an earthly prince (Nageshwara Rao) and keeps entering his dreams. He stays awake one night in order to capture her, but she is entrapped by a magician (Mukkamala). The hero goes in search of her and rescues her after another woman (from earth, Varalakshmi) sacrifices her life. Both Anjali Devi and Varalakshmi, in the prime of their careers, give highly entertaining performances, which, with the dance compositions of Vedantam Raghavaiah and R. Balasaraswathi’s songs (as playback for Anjali Devi), comprise this hit’s major attractions. Varalakshmi’s Nee sani neevene number was, in the words of V.A.K. Ranga Rao, a ‘sexy delight’.",Telugu,India,/static/posters/GBD.jpg,https://indiancine.ma/GBD/info,
GBF,Thirugubatu,1950,1950s,,P. Pullaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GBF/info,
GBH,Vaali Sugreeva,1950,1950s,,Jampana Chandrasekhar Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GBH/info,
GBT,Aada Janma,1951,1950s,,G.R. Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GBT/info,
GCA,Aakasa Raju,1951,1950s,,Jyotish Sinha,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GCA/info,
GBZ,Agni Pariksha,1951,1950s,,Manikyam,,"Melodrama suggesting a slight modernisation of the devoted wife stereotype in order to refurbish feudal patriarchal values. Heroine Sushila (Lakshmirajyam) loses her husband Kumaravarma (Anjaneyulu) to the charms of the prostitute Kalavati (Lakshmikantam) and fails in her attempt to commit suicide. Sushila then sets out to seduce her husband back. In doing so, it is she rather than he who faces accusations of sexual infidelity and has to undergo a trial by fire to prove her chastity. Agradoot made a version of the story in 1954.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GBZ/info,
GDF,Chandravanka,1951,1950s,,Jithen Benarji,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GDF/info,
GDO,Deeksha,1951,1950s,,K.S. Prakash Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GDO/info,
BEUK,Jeevitha Nouka,1951,1950s,,K. Vembu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEUK/info,
AKCS,Malliswari,1951,1950s,Historical Romance,B.N. Reddi,,"Based on Rayalvari Karunakritiyamu, a play by Buchi Babu. Reddi’s big-budget fantasy set in the reign of Krishnadeva Raya, king of the Vijayanagara Empire with its capital at Hampi. The beautiful Malleeshwari (Bhanumathi) loves the sculptor Nagaraja (NTR) but class differences keep them apart. The king (Srivatsava) secretly observes her dancing in the rain for her lover. When Nagaraja leaves to seek his fortune so that he may claim Malleeshwari’s hand, the king summons her to become a court entertainer. The lovers meet again when the hero is hired to build a dancing hall for the queen (Kamaladevi) but they infringe the queen’s rule forbidding companions to fall in love and they are sentenced to death. At the last minute, the king forgives them. Apparently one of Reddi’s favourite films, it benefits from A.K. Sekhar’s sets. The songs by Bhanumathi and Ghantasala (singing the playback for NTR) were hits.",Telugu,India,/static/posters/AKCS.jpg,https://indiancine.ma/AKCS/info,
GFX,Mangala,1951,1950s,,Chandru,,"A remake of Gemini’s hit Mangamma Sapatham (1943), to follow their successful trilingual Apoorva Sahodarargal/Nishan (1949) starring Bhanumathi and Ranjan. Vasan again claimed directorial credit for the Hindi version. Mangala (Bhanumathi), the daughter of a rich farmer, chases her pet pigeon into a strange land whose prince (Ranjan) instantly falls in love with her. When she resists his advances, he threatens to marry and imprison her for the rest of her life. She responds by threatening that, should they marry, their son would grow up to whip his father. Dressed as a Carmen Miranda gypsy dancer she seduces him, gets pregnant and bears a son who eventually fulfils her prophecy.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GFX/info,
GFZ,Manthra Dhandam,1951,1950s,,K.S. Ramachandra Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GFZ/info,
GGF,Maya Pilla,1951,1950s,,R. Prakash,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GGF/info,
GGE,Mayalamari,1951,1950s,Musical,P. Sridhar,,,Telugu,India,/static/posters/GGE.jpg,https://indiancine.ma/GGE/info,
GGT,Navvithe Navaratnalu,1951,1950s,,S. Soundararajan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GGT/info,
AKUB,Nirdoshi,1951,1950s,,H.M. Reddy,,"Inaugurating a fresher idiom for 50s Telugu melodrama, this is a love quartet: the rich lawyer Vijay (Mukkamala) marries village girl Nirmala (Anjali Devi), but Tara (Varalakshmi), who wanted to marry Vijay, tries to disrupt the marriage, and Chandrayya, who loved Nirmala, also features in the intrigue. Telugu megastar Anjali Devi’s first major lead role and pioneering Telugu director Reddy’s last film. Sivaji Ganesan dubbed Mukkamala in the Tamil version.",Telugu,India,/static/posters/AKUB.jpg,https://indiancine.ma/AKUB/info,
GHE,Pathala Bhairavi,1951,1950s,"Folklore film, Adventure",Kadiri Venkata Reddi,,"Breaking all box-office records in AP, Vijaya quickly made a Tamil version and Gemini Studios followed with a Hindi version, all starring Rama Rao who soon after started his own production house. The poor gardener’s son Thota Ramudu (NTR) has to become rich to gain the hand of the Princess Indumati (Malati). The villain is a sorcerer (Ranga Rao) who wants to make the hero, as a fine example of manhood, into a human sacrifice to the underworld Goddess Patala Bhairavi. He entraps the hero with a magic bowl able to generate gold and Thota has to overcome numerous trials (e.g. fighting a crocodile which turns out to be a godly being living under a curse) before he tricks the sorcerer and is able to decapitate him. He thus satisfies Patala Bhairavi’s lust for a human sacrifice and receives all the riches he craves from her as a reward. To lengthen the film, the sorcerer is revived and again pursues the hero and is again defeated. The kitschy imagery and studio sets provide an appropriate style for this emphatically Orientalist fairy tale. Ghantasala’s music is a key contribution to the film’s success. The Hindi version, dubbed by Gemini from Telugu, included a specially shot colour sequence with a dance by Lakshmikantam. The Telugu film consolidated a local version of the ‘folklore’ film, a swashbuckling Orientalist fantasy evoking both Alexandre Dumas and Hollywood’s Douglas Fairbanks films. Created by the Tamil cinema (cf. Apoorva Sahodarargal, 1949; later associated mainly with MGR), the genre was successfully transferred into Telugu where established directors like B.N. Reddi (formerly associated with reform themes) had to acknowledge its commercial infallibility (Raja Makutam, 1959). The real success of the genre is due to its colourful invention of local pseudo-legends often adapting idioms from the folk theatre, e.g. Burrakatha. Earlier Telugu films in this idiom included Balanagamma (1942), Ratnamala (1947) and Raksharekha (1949). Savitri performed a dance in the film",Telugu,India,/static/posters/GHE.jpg,https://indiancine.ma/GHE/info,
GFW,Pelli Kuthuru,1951,1950s,,N.S. Krishnan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GFW/info,
GHG,Penki Pilla,1951,1950s,,B.V. Ramanandam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GHG/info,
GHH,Perantalu,1951,1950s,,Tripuraneni Gopichand,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GHH/info,
GHX,Roopavathi,1951,1950s,,K. Prabhakar Rao,,,Telugu,India,/static/posters/GHX.jpg,https://indiancine.ma/GHX/info,
GIL,Sarvadhikari,1951,1950s,Musical,T.R. Sundaram,,,Telugu,India,/static/posters/GIL.jpg,https://indiancine.ma/GIL/info,
AKUS,Sowdamini,1951,1950s,,Kadaru Nagabhushanam,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AKUS/info,
AKUV,Sthree Sahasamu,1951,1950s,,Vedantam Raghavaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AKUV/info,
GJK,Thilothama,1951,1950s,,Mirjapuram Raja,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GJK/info,
GJS,Aada Brathuku,1952,1950s,,B.A. Subbarao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GJS/info,
GJZ,Aadarsam,1952,1950s,,H.V. Babu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GJZ/info,
GRX,Aakali,1952,1950s,,Mohan Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GRX/info,
GKW,Athinti Kapuram,1952,1950s,,"Acharya, M. Mastan",,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GKW/info,
GLU,Chinna Kodalu,1952,1950s,,Ghantasala Balaramaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GLU/info,
GLV,Chinnamma Katha,1952,1950s,,S.V.S. Ramarao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GLV/info,
BKBR,Daasi,1952,1950s,,C.V. Ranganatha Das,,,Telugu,India,/static/posters/BKBR.jpg,https://indiancine.ma/BKBR/info,
GME,Dharma Devata,1952,1950s,Drama,P. Pullaiah,,,Telugu,India,/static/posters/GME.jpg,https://indiancine.ma/GME/info,
BEZS,Kanchana,1952,1950s,,S.M. Sriramulu Naidu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEZS/info,
GOD,Maanavathi,1952,1950s,,Y.V. Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GOD/info,
GGA,Maradhalu Pelli,1952,1950s,,Mukkamala Krishna Murthy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GGA/info,
GON,Mugguru Kodukulu,1952,1950s,,R. Nagendra Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GON/info,
GPC,Palleturu,1952,1950s,,Tatineni Prakash Rao,,"Prakash Rao’s debut, shot by noted Bengali cameraman-director Kar, is a commercial hit introducing a new phase of the Telugu ruralist melodrama. Contrasting scientific enlightenment with backward superstition, the film also pits the progressive hero Chandram (NTR) against the villainous moneylender Ganapati (Ranga Rao). A second plot strand features Kondaiah (Nagabhushanam) who wants to marry heroine Suguna (Savitri). The moneylender tries to close down Chandram’s Vishal Andhra (Greater Andhra) library in order to construct a temple in its place. When the village is hit by famine, he starts hoarding food. The hero opposes him, for which he is arrested and tried in court. The long court scene confronts the peasantry that supports Chandram with the rich landlords who persecute him. The film used verite footage of the Sankranti festival shot in the Krishna district and included progressive poet Sri Sri’s noted lyric Polalananni halaladunni. Other ruralist films followed in its wake: e.g. Pedaraitu (1952).",Telugu,India,/static/posters/GPC.jpg,https://indiancine.ma/GPC/info,
GPK,Pedha Raithu,1952,1950s,,Kadaru Nagabhushanam,,"Rural drama in the tradition of Palletooru (1952). The evil son of the zamindar loves the same girl as the hero (Sriramamurthy) and has the hero expelled from the village. The hero manages to return and all zamindar land is eventually redistributed to the poor peasants. There is a parallel comedy story including a prostitute, a manager, the manager’s assistant and the assistant’s lover. Pedaraitu- Images",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GPK/info,
AKDG,Pelli Chesi Chudu,1952,1950s,"Comedy, Drama",L.V. Prasad,,"L. V. Prasad’s ensemble comedy abounds in intrigues and disguises geared to the making and breaking of marriage alliances. The film pits three pairs of lovers, backed by a kind- hearted aristocrat, against traditional parents committed to viewing marriage as a commercial transaction. Govindaiah, a lawyer, wants Raja to marry Chitti. She, however, loves an endearing bodybuilder to whom, by traditional obligations, she rightfully belongs. Govindaiah makes Raja’s marriage to Chitti the precondition for helping to find a husband for Raja’s sister Ammudu (Varalakshmi). Raja rejects the deal and, with his younger brother, sets out to find a groom for Ammudu. In a distant village he meets the Zamindar Veeyanna (Ranga Rao), a complex character of declining fortunes and generous spirit who, as Panchayat President, also serves as a representative of the State. Raju and Veeyanna’s daughter Savitri (Savitri) fall in love and their wedding is quickly arranged. Veeyanna also finds a groom, Ramana (NTR), for Ammudu, but Ramana’s father Venkatapathy is a purana-reciting scrooge who demands a large dowry which Veeyanna promises to pay. Private Govindaiah, meanwhile, plots his own revenge on the wedding day, inciting Venkatapathy to insist on the dowry being paid before the marriage. The narrative that follows is ‘staged’ by the new couple with the help of Raja, Savitri and others. Ramana pretends to give in to his father’s demand to call the wedding off, but starts living with Ammudu and, when his father arrives, feigns mental illness while Ammudu and Raja disguise themselves as nurse and doctor. Ammudu endears herself to Venkatapathy by showing interest in his purana recitals. The groom ‘recovers’ from his madness while Ammudu gives birth to their son, causing a fresh round of gossip in the village and providing the original villain Govindaiah with yet another opportunity to make trouble. The crisis is resolved following a relapse of insanity on the part of Ramana, as well as the discovery of Ammudu’s baby, before the uncaring parents relent and the various couples are reunited. In addition to the extensive use of popular theatre techniques, especially when various characters ‘enact’ scenarios in order to teach other characters a lesson, the narrative is punctuated by two inserted stage performances by schoolchildren. It featured several popular songs, esp. Amma noppule and Pelli chesukoni.",Telugu,India,/static/posters/AKDG.jpg,https://indiancine.ma/AKDG/info,
GPQ,Praja Seva,1952,1950s,,K. Prabhakar Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GPQ/info,
AKVO,Prema,1952,1950s,,P. Ramakrishna,,"Rich boy-poor girl romance following on from the successful Nageshwara Rao-Bhanumathi hit Laila Majnu (1949) made by the same production team. The naive village girl Moti (Bhanumathi) meets the rich city youth Raja (Nageshwara Rao) in a rural resort. Moti’s father insists that she marry the villain Parashuram (Mukkamala), but she escapes and goes to Raja. When she sees Raja walking with another woman, Lata (Sriranjani), she becomes a beggar, eventually finding a job with a theatre group. The reconciliation takes place when Raja and Lata happen to see the play, and Moti, recognising Raja, swoons on stage. Remembered mainly for Subburaman’s music (e.g. the song Agavoyi maa raja, sung by Bhanumathi).",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AKVO/info,
GPV,Priyuralu,1952,1950s,,Tripuraneni Gopichand,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GPV/info,
GQB,Rajeswari,1952,1950s,,R. Padmanaban,,,Telugu,India,/static/posters/GQB.jpg,https://indiancine.ma/GQB/info,
GQP,Sankranthi,1952,1950s,,C. Pullaiah,,"Uncharacteristic middle-class melodrama by mythological director Pullaiah, showing the ascendancy of melodrama in 50s Telugu cinema. Matriarch Annapurnamma’s (Shantakumari) joint family crumbles when her two sons do not stop their respective wives from quarrelling: one son is henpecked, the other ‘too busy’ to bother with matters domestic. The preachy film bemoans the loss of ‘traditional’ male authority required to control women in the family. Sankranti - Film Review",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GQP/info,
GQW,Santhi,1952,1950s,,Vedantam Raghavaiah,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GQW/info,
GQT,Savaasam,1952,1950s,,Mirjapuram Raja,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GQT/info,
GQU,Savathi Poru,1952,1950s,,"T.P. Sundaram, M. Mastan",,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GQU/info,
BHHQ,Singari,1952,1950s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHHQ/info,
AKVT,Ting Ranga,1952,1950s,,B.A. Subbarao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/AKVT/info,
BFOS,Amara Kavi,1953,1950s,,F. Nagoor,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFOS/info,
GSO,Ammalakkallu,1953,1950s,,D. Yoganand,,"Yoganand’s successful debut. The educated Usha (Lalitha), a 50s Telugu stereotype, marries the hero (NTR) despite the protests of her family. She then takes on, and vanquishes, the oppressive feudalist practices of her husband’s family. The film concentrates on its female lead, featuring the Ammalakkalu (neighbourhood women) indulging in dances, bicycle picnics and pranks before getting down to the story.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GSO/info,
GTO,Brathuku Theruvu,1953,1950s,,P. Ramakrishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GTO/info,
GTR,Chandirani,1953,1950s,"Drama, Musical",Paluvayi Bhanumathi,,"Adventure movie on the pattern of Apoorva Sahodarargal (1949) replacing the male twins with female twins (Bhanumathi in a double role), daughters of an imprisoned king. One grows up in the forest, learning fencing and unarmed combat (including vanquishing a lion), while the other leads a sheltered life in the palace. Both love the same hero (NTR). The forest girl gets the hero after she defeats the king’s evil commander-in-chief. Bhanumathi’s debut as director was made as a trilingual but was not a success in Hindi. The duet O taraka was, however, a hit in all three languages.",Telugu,India,/static/posters/GTR.jpg,https://indiancine.ma/GTR/info,
GUB,Devadasu,1953,1950s,Drama,Vedantam Raghavaiah,,"After P.V. Rao’s 1937 film, this is the 2nd Tamil and the first Telugu version of Saratchandra’s oft-filmed novel about unrequited love. Nageshwara Rao is the weak hero Devadas and Savitri is his tragic beloved Paro while Lalitha takes the role of the golden-hearted prostitute Chandramukhi. The hit film was shot mostly at the Narasu Studios in Madras. The 11 songs (in both languages) of Subburaman’s last film are regarded as among his best and most popular works, while Narayana Kavi’s lyrics enhanced the popularity of the Tamil songs, one of them later providing the title for a Kamalahasan film, Vazhve Mayam (1982), an update of the Devdas plot.",Telugu,India,/static/posters/GUB.jpg,https://indiancine.ma/GUB/info,
GVB,Gumasta,1953,1950s,,R.M. Krishnaswamy,,"Story, lyrics from Acharya Athreya's play NGO. Influential realist effort in Telugu and Tamil cinemas based on a major Telugu play (1949) which introduced, along with Vasireddy’s Mundadugu, a new generation in Telugu theatre. Nagaiah plays a clerk in a government office who looks after a sick father (Ramasarma), an unmarried sister and an unemployed brother (Sivaram) who sells tooth powder on the street. The clerk accepts a bribe, is found out and arrested. The father dies and the younger brother delivers the play’s morality lecture on honesty. Athreya added scenes for the film such as the sister’s marriage to a man who promptly dies after the wedding. Song Book:","Tamil, Telugu",,/static/placeholder_poster.svg,https://indiancine.ma/GVB/info,
BJTY,Inspector,1953,1950s,,R.S. Mani,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJTY/info,
BJUD,Jagan Mohini,1953,1950s,,D. Shankar Singh,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJUD/info,
GWA,Kannathalli,1953,1950s,Drama,K.S. Prakash Rao,,"Melodrama about a middle-class mother (Varalakshmi) who raises her two children when her husband, unable to repay mounting debts, abandons his family. While the daughter (Vasantha) becomes a good soul, like her mother, the son (Nambiar) goes astray and eventually commits murder. Mother takes the blame for the crime and goes to jail, thus reforming her errant son. At this time in Telugu cinema, ‘the struggling mother’ is a nationalist as well as a melodramatic stereotype (cf.L.V. Prasad’s Pempudu Koduku, also 1953).",Telugu,India,/static/posters/GWA.jpg,https://indiancine.ma/GWA/info,
GWD,Kodarikam,1953,1950s,,"K.S. Ramachandra Rao, K. Vembu",,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GWD/info,
GWJ,Lakshmi,1953,1950s,,Kadaru Nagabhushanam,,,"Telugu, Tamil",,/static/placeholder_poster.svg,https://indiancine.ma/GWJ/info,
GXE,Manjari,1953,1950s,,Y.V. Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GXE/info,
GXM,Naa Chellelu,1953,1950s,,Chitrapu Narayanamurthy,,,Telugu,India,/static/posters/GXM.jpg,https://indiancine.ma/GXM/info,
GUM,Naa Illu,1953,1950s,,Chittor V. Nagaiah,,"Nagaiah’s Tamil directing debut follows his celebrated performance in the epic melodrama Ezhai Padum Padu (1950), repeating the theme of the honest hero trapped in circumstances beyond his comprehension. The story is adapted from Samuel Butler’s autobiographical novel The Way of All Flesh (1903) and Louis King’s film version (1940). Bank clerk Shivram (Nagaiah giving a ponderously melodramatic performance) and his wife hope to see their two children grow up into classical Carnatic musicians. Trapped in a theft by the banker’s corrupt brother-in-law, Shivram is believed to have been killed and his family lives in extreme poverty for decades until Shivram turns up again, arrested for theft while watching his daughter’s birthday celebrations from the street. Eventually Shivram manages to unmask the real villains, Dhanraj and the dancer Leela (Vidyavati). Remembered for its extensive use of music, including a classical concert, the playback singing of M.L. Vasanthakumari and the extensive reference to radio via the public- interest broadcasts sponsored by the charitable Balananda Sangham. The Sangham also supports Shivram’s starving family, an initiative apparently adopted from this film by All-India Radio. Extending Nagaiah’s recourse to cross- cultural musical references, the film’s highlights are the two Hindi songs Pushpon ki rani and Main hasti gaati aayi (both sung by Meena Kapur) which accompany the Bombay-based courtesan Leela’s dances. Nagaiah’s own hit song is Adigadigo gaganaseema sung along with the children.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GUM/info,
GXZ,Oka Thalli Pillalu,1953,1950s,,Sri Ramulu Naidu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/GXZ/info,
